date,star,text,name
2021-09-15,5,한달리뷰가잇네요 또먹고싶어서 5점,술샘 이화주 8도
2021-08-25,5,제 취향은 아니지만 신기해서 먹어봤어요,술샘 이화주 8도
2021-09-13,5,만족합니다 람쥐를 잡자 쥐를 잡자 찍찍찍,술샘 이화주 8도
2021-08-28,3,맛없는 요거트 맛이네요ㅋ꿀 섞어 먹음 좋을듯해요 쌀누룩 들어가서 맘에 들어요 근데 엄청 작네요 두수저 먹으니 없네요,술샘 이화주 8도
2021-09-15,5,요플레같아서 쉽게 먹었는데은근취합니다요,술샘 이화주 8도
2021-08-22,5,막걸리 맛인데 뭔가 식감이 신기해요ㅎㅎ,술샘 이화주 8도
2021-09-15,5,좋은 선물이 되었네요,술샘 이화주 8도
2021-09-09,5,부드럽고 요거트 먹는것처럼 달짝지근해서 좋아용,술샘 이화주 8도
2021-08-31,5,독특해요 신기함,술샘 이화주 8도
2021-09-09,5,막걸리 애호가 입니다 추천합니다,술샘 이화주 8도
2021-09-09,5,생각보다 알콜이 더 강하게 느껴져요,술샘 이화주 8도
2021-09-08,5,떠먹다보니 첫맛은 씁쓸한게 있고 뒷맛은 원래의 맛이 나네요,술샘 이화주 8도
2021-08-14,5,맛이 부드럽고 진해요꿀이랑 우유 타서 먹으니 맛있네요,술샘 이화주 8도
2021-09-07,5,가볍게 먹기 좋아용 맛있어요,술샘 이화주 8도
2021-09-10,3,밀봉이 잘 안되어서 흘러서 왔어요,술샘 이화주 8도
2021-09-07,5,진한막걸리맛 그냥 떠먹어도좋습니다,술샘 이화주 8도
2021-07-22,2,이화주 기대를 너무 많이 했나봐요 과실같은 향이 난데서 먹어봤는데 전혀 쌀맛만 나고 향도 메탄올같은 향이 나서 별로였어요 생각보다 크기도 작았고요,술샘 이화주 8도
2021-09-05,5,새로운 막걸리라서 신기하고 맛있었어요,술샘 이화주 8도
2021-09-06,5,재밌어요맛있어요,술샘 이화주 8도
2021-09-01,5,포장 걱정했었는데 아이스팩이랑 해서 잘와서 좋았어요,술샘 이화주 8도
2021-09-05,5,적당해요 저는 재구매는 안할래요,술샘 이화주 8도
2021-09-02,4,맛이 좋습니다 ㅎㅎ 특이해요,술샘 이화주 8도
2021-09-04,5,포장이 정말 꼼꼼했어요,술샘 이화주 8도
2021-08-09,5,작고 비싸지만 맛있을 꺼 같아요 기대중이에요ㅎㅎ,술샘 이화주 8도
2021-07-03,5,예전부터 궁금하던 떠먹는 막걸리에요선물 시키면서 하나만 시음으로 사봤는데 한스푼에 눈이 휘둥그레  정말 맛있어요아카시아꿀 같은 향기로운 달콤함이고급스러운 디저트 먹는 느낌입니다다음에도 주문하려고 바로 장바구니에 담습니다,술샘 이화주 8도
2021-08-26,5,좋아요 맛있어요,술샘 이화주 8도
2021-07-23,3,맛있고 다좋은데선물드리고싶어서 더샀는데날이더워서그런지 다터져서ㅜ내가다먹어야해서 ㅜㅜ,술샘 이화주 8도
2021-08-27,5,특별하고 재미있는 술이에요,술샘 이화주 8도
2021-08-22,5,아직 먹어보지는 못 했는데 떠먹는 막걸리 기대되네요,술샘 이화주 8도
2021-07-17,5,새로운 형태의 막걸리입니다 단맛이 일반막걸리 보다 강하네요 여자들의 좋아할것 같아요,술샘 이화주 8도
2021-07-20,5,선물로 보내서 맛은 모르지만 특이하고 유명한 술이라서 반응이좋습니다,술샘 이화주 8도
2021-08-10,5,친구가 이거 홀짝 홀짝 떠먹다가 이틀을 누워 잇엇다고 하네요 ㅋㅋ너무 맛잇어요 ㅋㅋ,술샘 이화주 8도
2021-08-11,5,우유꿀 조합으로 꼭 드세요진짜 맛있음 술 자체가 잘익은 참외향 이라 갓조합,술샘 이화주 8도
2021-07-08,2,오늘 배송왔는데 하나는 뜯어져서 왔습니다맛은 아직 못봐서 모르겠네요,술샘 이화주 8도
2021-08-20,5,아주 맛있써 엄청요,술샘 이화주 8도
2021-07-25,5,추천받아서 먹어봤는데 저한텐 안맞는걸루 ㅋㅋㅎ배송은 잘왔고 뜯자마자 시원해서 바로먹었어요,술샘 이화주 8도
2021-08-12,5,배송이 빨라서 좋아요,술샘 이화주 8도
2021-08-16,5,달달해서 맛있어요,술샘 이화주 8도
2021-07-22,5,아주 맛이 좋습니다요,술샘 이화주 8도
2021-05-25,5,받은지는 오래전인데 리뷰는 게을러서 이제야 쓰네요 맛이 궁금해서 주변에 나눠주기도 할겸해서 넉넉하게 주문했습니다 기대만큼 맛도 괜찮았네요 술이지만 밥먹고 입가심으로 먹기에 좋았습니다 주변에 선물로 주기에 괜찮은 것 같네요 박스가 상품 사이즈에 비해 매우 크긴 합니다만은 상품은 안전하고 빠르게 왔습니다,술샘 이화주 8도
2021-07-22,3,신기해보여서 샀는데 저랑 같이 먹은 친구들 모두 취향이 아니었습니다 ㅠㅠ 너무 시큼해요 하지만 한번쯤 뭐 이런거 먹어봤다 할 수는 있을 것 같습니다,술샘 이화주 8도
2021-07-06,5,냉장고안에 잘 보관해놨어요 ㅎㅎ음식이라 그런지 포장이 말도 안되게 꼼꼼합니다,술샘 이화주 8도
2021-08-06,5,친구한테 선물줬는뎅 맛있대용,술샘 이화주 8도
2021-07-21,4,톡쏘고 좀 진해요,술샘 이화주 8도
2021-07-07,5,신기합니다  고기나 밥에는 별로 안어울리고과일에 먹으니 어울랴요,술샘 이화주 8도
2021-08-03,5,배송이 엄청 빨리 와서 놀랬네요 ㅎㅎ,술샘 이화주 8도
2021-06-11,5,오메기술은 감자술이나 고구마술처럼 약간 끝맛이 묵직해요 향은 은은하구요 떠먹는 막걸리는 한 숟가락씩 먹는 별미 같았어요 ㅎㅎ 요거트같아요,술샘 이화주 8도
2021-06-17,4,강남역 전통주갤러리에서 먹어보고 넘 맛있었어서 샀는데 라벨이 뜯어져 있네요 내용물이 딱히 상하거나 한 것 같진 않아요 먹어보니 맛은 그때처럼 훌륭합니다,술샘 이화주 8도
2021-08-03,5,탄산있는 요거트먹는맛입니다,술샘 이화주 8도
2021-07-13,5,맛있어여 먹고싶넜던것,술샘 이화주 8도
2021-07-26,5,선물했는데 마음에 들어하네요,술샘 이화주 8도
2021-07-04,5,크기작은대 이 것만 큰 플라스틱통에 포장되어왔어요,술샘 이화주 8도
2021-07-26,5,신기해서 구매해보았는데 저는 괜찮네요,술샘 이화주 8도
2021-07-04,5,평가는 평범하다고 했지만 특별하지 않아서 평범한거지 맛은 있어요막걸리로 만든 요거트 같아요 엄청 맛이 새롭거나 하진 않고달달하니 먹긴 괜찮네요다만 가격 생각하면 좀,술샘 이화주 8도
2021-06-27,5,비싸지만 그만한 가치가 있는 재미있는 술 맛있어요 과일이나 꿀이랑 먹어요,술샘 이화주 8도
2021-07-01,4,제스퇄은 아닌걸로  저는 다른막걸리가 더좋았어요,술샘 이화주 8도
2021-07-03,5,아직 안먹어봤는데 맛있을거같아용ㅎ,술샘 이화주 8도
2021-07-06,5,새로운 타입의 막걸리여서 주문했는데 맛있었어요 집들이나 행사할 때 재주문할게요,술샘 이화주 8도
2021-07-23,4,특이해서 한번은 먹어볼만해요,술샘 이화주 8도
2021-07-19,5,한개주문해서  혹시 포장이 깨지면 어쪄지 했지만  너므 완벽,술샘 이화주 8도
2021-07-21,5,부드럽니 맛있네요 혼술용딱,술샘 이화주 8도
2021-07-24,5,좀 시큼하긴한데 먹을만해요 ㅋㅋ,술샘 이화주 8도
2021-07-03,5,구매하시고 최대한 빨리 드세요 발효주다보니 시간이 좀 지나니 막걸리처럼 많이 시큼하네여 ㅎㅎ 그전까진 좋습니다,술샘 이화주 8도
2021-06-08,3,생각했던 맛이 아니라 먹기 힘들었네요 ㅠㅠ 포장은 꼼꼼하게 해주셨고 실도 잘 붙어있었는데도 막걸리가 새어나오긴했어요,술샘 이화주 8도
2021-07-17,5,알코올 8도 이지만 요거트 같아서 먹기쉽네요,술샘 이화주 8도
2021-07-23,5,부드럽고 좋으네요,술샘 이화주 8도
2021-07-10,5,자주 먹고 있습니다 언제나 만족합니다,술샘 이화주 8도
2021-07-09,5,AS라고나 할까요 정말 확실해요 맛도 괜찮다고 생각해요,술샘 이화주 8도
2021-07-13,2,상했는지 냄새가이상해서 버렸어요,술샘 이화주 8도
2021-06-01,5,호기심에 시킨거라 하나만 시켜봤는데 상상 그 이상의 과대포장이라 놀랐어요 상품은 잘받았습니다 맛은 생각보다는 괜찮은데 생각보단 술향과 맛이 강해요여름이다보니 아이스팩이 다 녹아서 배송중에 숙성된건지 뚜껑여는 순간 조금 튀었어요 살짝 떠먹어봤는데 텁텁한 맛도 있고 해서 이거만 먹긴 좀 그렇고 냉장고에 넣어 시원하게 뒀다가 블루베리에 살짝 설탕에 절여서 같이 먹으면 맛있을거 같아요,술샘 이화주 8도
2021-05-28,5,특이한 술 엄마아빠 드셔보라고 시켰는데 옛날에 엄마집에서 술담글때 술찌개미 먹던 그 식감과 향이 살아있어서 좋다고 하시네요 8도라서 나름 도수도 있고 맛있어요 씰 하나가 뜯겨져있긴 했는데 제품에는 이상없었어요,술샘 이화주 8도
2021-05-20,1,입에서 막히는 맛이니요 막걸리 가라앉은 거 떠먹는 기분 도저히 못먹겠어서 반쯤은 남겼습니다 하나는 종이가 뜯어져서 왔구요 주말 지나서 도착해서 수령 당시에 상태도 좀 그렇고 열어서 먹다보니 안에 기포들이 되게 많이 있어서 환공포증 걸릴거 같다고 하네요 저는 먹고 나니까 다음날 설사하구요 막걸리 문제가 아니길 바랍니다,술샘 이화주 8도
2021-05-07,5,박스를 열자마자 웬걸 은박 골판지와 얼음팩으로 무장된 거대한 선물박스를 받은 것 같았어요 완벽한 무장에도 오는동안 산전수전 다 겪었는지 하나는 옆구리가 새고 하나는 스티커가 잘렸지만요 확실히 술이 예민한 녀석은 맞는 것 같아요ㅎㅎ 이 녀석은 혀에 닿자마자 사르르 녹더라구요 플레인 요거트가 솜사탕처럼 단번에 녹는다면 이런 느낌일까요 은은하게 스미는 단맛이랑 치고 나오는 시큼한 맛이 마음에 듭니다 받자마자 한 통 깨끗하게 비웠어요,술샘 이화주 8도
2021-06-06,5,시큼한 요거트맛이 나는 막걸리입니다 달지도 묵직하지도 않아서 좋아요,술샘 이화주 8도
2021-05-28,5,색다른 막걸리에요 포장 꼼꼼하게 잘 도착했구요 덕특한 전통주여서 선물로 인기 좋았습니다,술샘 이화주 8도
2021-06-05,4,특이해서 품절풀리고 바로사봤어요신기한맛이네요 마시는거보다 떠먹는게 더 나은거같기도하고요,술샘 이화주 8도
2021-05-15,4,우선 하나씩 먹어볼꺼지만 평상시에 잘볼수없는제품들이많아서 좋아요 ㅋㅋ 포장도 깔끔하게 잘왔어요 한개 막걸리가 찌그러지고 살짝 흘린 상태로왔지만 나머지는다괜찮아요,술샘 이화주 8도
2021-05-30,4,이색적인 식감잘 만들어진 막걸리의 맛 다만 벗어나지 못한 전형적인 막거리 온도를 더 차게 해서 먹었으면 보다 맛있었으려나,술샘 이화주 8도
2021-06-23,5,이화주 너무 궁금했는데 좋은 가격에 잘 마셨어요 달콤한 안주랑 곁들여 먹기 좋아요,술샘 이화주 8도
2021-06-23,5,향이 아주 깊고 좋네요 배송도 빨리 와서 좋습니다,술샘 이화주 8도
2021-06-08,3,진짜 진짜 생애 처음 먹어보는 맛이에요 막걸리긴 하거든요근데 뭔가 진짜 살짝 이상한 나라의 앨리스가 된 느낌 이 질감에 이 맛이 나면 안 되는데왜 하는 그런 맛입니다 사실 맛있다는 잘 모르겠는데 한 번쯤 경험해보는 건 좋을 것 같아요 냠냠,술샘 이화주 8도
2021-06-09,5,떠 먹을때는 농후한 술 맛 물 타서 마실때는 향긋한 탁주로 변해요,술샘 이화주 8도
2021-06-07,5,생각했던건 요거트같은 시큼한맛이였는데탄산빠진 막걸리같아요,술샘 이화주 8도
2021-05-21,4,한번쯤먹어보기좋은맛 막걸리좋아하는 사람은 좋아할맛이에요 과일에 꿀 조금넣으니까 더 디저트느낌나네요뚜겅열때다들 조심하세용 발효식품이라 펑 하면서 좀 튀어용,술샘 이화주 8도
2021-05-01,5,처음 받았을 때 박스가 너무 커서 잘못 왔나 했는데 엄청 꼼꼼히 보내주셨네요고작 한 병 때문에 꼼꼼히 포장해주셔서 은근 감동이었습니다ㅋㅋ근데 포장을 뜯고 제품을 보니 뚜껑에 붙어 있는 하얀 스티커 그게 끊어져 있었어요ㅠ혹시 몰라 뚜껑 열면 실링으로 덮여 있겠지 했는데 뚜껑만 열면 바로 먹을 수 있는 제품이어서 조금은 찝찝했지만 그래도 잘 먹어보겠습니다,술샘 이화주 8도
2021-05-10,3,두병중 한병은 마게가 살짝 풀린채로 도착했고 열어보니 멀쩡한 다른병이랑 다른 상태였어요 떠먹는거라서 궁금해서 시켜봤구요 맛은 괜찮아요갠적으론 액체타입이 더 좋은것 같아요,술샘 이화주 8도
2021-05-17,3,드라마에서 보고 맛이 궁금해서 샀는데 음 저는 그냥 그렇네요 퍼먹는 막걸리에 약간의 과일향 추가된 느낌ㅋㅋ개인취향이니포장은 꼼꼼하고 병도 이쁘고 배송도 빨랐어요,술샘 이화주 8도
2021-05-23,5,독특한 맛 요플레 느낌의 막걸이 맛있네요,술샘 이화주 8도
2021-06-07,5,배송 빠르고 좋아요,술샘 이화주 8도
2021-06-25,3,적당했어요 아주 만족은 아니지만,술샘 이화주 8도
2021-06-07,5,배송빨랐습니다 살짝 새서 왔지만 맛있게 잘 먹었숩니다 이화주가 이런 맛이규나라고 깨달았습니다,술샘 이화주 8도
2021-06-05,5,신기해서 사봤너용 배송짱빠름,술샘 이화주 8도
2021-06-04,5,목 넘김이 재밌네요,술샘 이화주 8도
2021-05-08,5,이화주 말만듣다가 처음먹어봤는데 막걸리향인데 처음먹어보는 맛이에요 달달한거 같다가도 고소하고 쌉싸름한ㅋㅋ 맛있어용,술샘 이화주 8도
2021-06-01,5,막걸리맛나는 요거트입니다ㅋㅋ,술샘 이화주 8도
2021-06-01,5,달달하니 아주 맛있어요,술샘 이화주 8도
2021-05-28,5,맛있습니다 감사합니다 신기해요,술샘 이화주 8도
2021-05-11,5,주변에 선물해서 나눠먹었는데 다들 신기하다고 좋아하네요  요거트같은 느낌이에요,술샘 이화주 8도
2021-06-19,5,떠먹는 막걸리 가 새롭습니다,술샘 이화주 8도
2021-06-02,5,역시 진리의 이화주죠,술샘 이화주 8도
2021-06-22,3,생각보다 독하네요,술샘 이화주 8도
2021-05-14,2,맛있다는 리뷰보고 구매근데 그냥 막걸리 진땡 막걸리 먹음 가라앉는 그아이 비싸구요 득별한 맛은 없어요 근데 독하네요ㅠㅠ,술샘 이화주 8도
2021-06-13,5,제입맛에 새콤하고 끝에 달콩 하긴한데 그닥전 고급형이 아닌가봐요 ㅎ,술샘 이화주 8도
2021-05-24,5,포장 튼튼하게 잘 해서 와서 고마워요,술샘 이화주 8도
2021-06-17,5,빠른배송감사합니다,술샘 이화주 8도
2021-05-20,5,요거트같은식감이며 저는 그닥이였어요 너무많이 기대했나봐요,술샘 이화주 8도
2021-05-27,3,궁금해서 재입고 기다려서 시켰는데 제 입에는 별로였어요막걸리 특유의 발효향이 엄청 센데 혀가 저릴 정도더라구요톡쏘는 맛을 좋아하시는 분은 좋아하실 것 같아요,술샘 이화주 8도
2021-05-26,4,과대포장이 조금부담스러웠어요,술샘 이화주 8도
2021-05-04,5,이화주 사면서 샀어요 배송 오자마자 이화주 먹었는데  별미네요 ㅎㅎ 술찌개미 같다고 하시네용 ㅋㅋ 다른술도 천천히 마셔볼게용포장도 정말 꼼꼼하게 왔어용,술샘 이화주 8도
2021-05-04,5,뚜껑을 열때 조심히 열어야지 안그러면 터져요 드라마에서 너무 맛있다 그래서 시켰는데 기대 이상입니다 숟가락으로 미친듯이 퍼먹었어요,술샘 이화주 8도
2021-06-08,5,맛괜찮대요 달달하니 부드럽대요,술샘 이화주 8도
2021-06-10,5,맛있어요 또 먹고싶네요,술샘 이화주 8도
2021-05-18,5,열자마자 폭발해서 깜놀했어요ㅎㅎ떠먹는 막걸리느낌이었어요,술샘 이화주 8도
2021-05-07,3,떠먹는거라 어떨지 궁금해서ㅋ 봉인자가 뜯겨있지만 않았어도 좋았을거 같아요주말에 맛있게 먹을게요,술샘 이화주 8도
2021-05-24,5,아주 시원하게 먹으면 좋을거같아요 맛있어요 그러나 톡쏘는 산미가 상당하니 산미를 싫어하시는 분들께는 어려울지도요,술샘 이화주 8도
2021-05-11,5,아 제발 포장좀 신경써주세요 싼거 산다고 그냥 맊 싸서 오는건지 배송비에 포장값도 포함인데 좀 심하네요,술샘 이화주 8도
2021-05-27,5,달달하니 먹기 좋습니다,술샘 이화주 8도
2021-06-07,5,맛있어요 또 시켜먹고싶어요,술샘 이화주 8도
2021-06-08,5,배송 빠르고 맛있습니다,술샘 이화주 8도
2021-05-16,5,배송빠르고 맛있어요굿,술샘 이화주 8도
2021-05-27,5,요거트 막걸리 신기합니다우리술이라는게 자랑스럽고명맥을 이으시는 분들 존경합니다많이파세요,술샘 이화주 8도
2021-05-04,5,드라마 보고 신기해서 샀어용ㅎ첫 도전하기에 적당한 크기라 만족스럽네요,술샘 이화주 8도
2021-05-03,5,아직 이화주 먹어보진 못했는데 기대중이에오ㅎㅎ 포장 꼼꼼하게 와서 만족합니다,술샘 이화주 8도
2021-05-22,5,포장이 잘 되어 있고요 배송시 주의사항도 스티커로 붙어 있어서 좋았습니다,술샘 이화주 8도
2021-05-10,5,막걸리 특유의 쌀향이 진한데 단맛도 강해요,술샘 이화주 8도
2021-05-11,3,이화주 케이스 디자인은 괜찮은데 안에 맛은 제 입맛과 맞지 않네요기대에 비해 실망이 크네요주문받은지 꽤 됐는데 아직 몇개 남았네요,술샘 이화주 8도
2021-05-20,3,요거트처럼 생겨서 호기심에사봤는데 진땡막걸리 농축한맛이구요 특별하진 않아요,술샘 이화주 8도
2021-05-12,5,신기해보여서 떠먹는 막걸리 주문해 보았는데 이색적이네요 ㅎ 조금 낯설긴하지만 요거트 느낌도 나고 맛은 부드러우면서도 산미있는 막걸리 맛이구요 ㅎ,술샘 이화주 8도
2021-05-06,5,진하게 발효된 막걸리로 깊은 맛이 느껴져요,술샘 이화주 8도
2021-05-14,3,이화주 치고 싸서 시켰는데 실망이에요  ㅠㅠ 이런건 식품이니 어쩔수 없이 먹습니다다음엔 비싼 이화주 다시 시킬랍니다,술샘 이화주 8도
2021-05-16,5,넘맛잇어용 ㅎㅎㅎ 추천,술샘 이화주 8도
2021-05-06,5,꼼꼼하고 큰 포장에 왔는데  아이스팩은 이미 녹아서 속이 따뜻 ㅜㅜ,술샘 이화주 8도
2021-05-13,5,일단 포장이 꼼꼼하게 와서 병이 안전하게 잘 왔습니다 막걸리를 떠먹을수 있다니 특이하고 재미있어요,술샘 이화주 8도
2021-05-12,1,내용물이 터져서 병뚜껑사이로 다 흘러나왔네요 다음엔 보냉에 신경써주셨으면해요,술샘 이화주 8도
2021-05-10,5,아주아주 좋고 신선한 술입니다,술샘 이화주 8도
2021-05-16,5,신기해서 시켜먹어봤는데 좋았어요,술샘 이화주 8도
2021-06-05,5,맛있ㅇㅓㅆ어요,술샘 이화주 8도
2021-05-16,5,빠른배송감사합니다,술샘 이화주 8도
2021-05-11,5,주말 넘기고 와서 걱정했는데 다행히 물건에 이상은 없네요,술샘 이화주 8도
2021-05-13,5,예전에 술집에서 먹어보고 구매해용많이 파세요,술샘 이화주 8도
2021-05-10,4,생각했던것보다 맛이 강합니다 ㅎㅎ,술샘 이화주 8도
2021-05-10,5,기대햤던대로 맛있어요,술샘 이화주 8도
2021-03-16,5,대대포먹느라 이화주는 나중에먹었는데 술맛나는 요거트 떠먹는 느낌인데 더 맛있어요 ㅎㅎㅎ 이렇게 맛있는데 도대체 왜 시중막걸리엔 아스파탐이며 감미료를 타는건지 모르겠고요 ㅎㅎㅎ 이화주 맛있습니다,술샘 이화주 8도
2021-04-28,5,진한 막걸리맛 아부지는 어색해하시던데 친구들에게는 반응 좋았어요,술샘 이화주 8도
2021-03-26,5,진하고 목넘김이 부드러워요중독될거같은 부드러움다행히 제가 술을 잘 못마셔서하지만 특별한 손님이 오실 예정이라면 다시 준비하고 싶어요,술샘 이화주 8도
2021-03-22,5,정말 기분 좋은 향이 입안에 싹 감싸요그리고 물이나 다른 음식 먹으려고 하면 꽃향기와 혀에 단맛이 생겨서 신기해요평소 술을 잘 안 마셔서 그런지 아님 다들 공통되게 느끼는지 모르지만 암튼 신기해서 혼자 요거트 먹듯 먹었어요 맛은 있어요 드셔 보세요,술샘 이화주 8도
2021-05-09,5,좋아요좋아요좋아요좋아요,술샘 이화주 8도
2021-04-12,5,아직 못마셔봤어요 궁금해요 유통기한 6개월이라 좋아요,술샘 이화주 8도
2021-03-30,5,배송 빠르고 잘 받았습니다,술샘 이화주 8도
2021-04-22,5,이화주 왕이 먹던술  약으로드세요 ,술샘 이화주 8도
2021-03-24,5,조아요 아주 마니 매우,술샘 이화주 8도
2021-03-17,5,이화주를 다 드셔서 사진에 없지만 떠먹는 술이라 조금 새롭게다가왔고 맛있게 먹었다고하네요,술샘 이화주 8도
2021-05-16,5,GOOD느아아으이,술샘 이화주 8도
2021-03-23,3,처음 먹어봐서 다른 제품과 비교하기 어렵지만 일단 맛은 있네요 3점인 이유는 이 술이 처음이라 정확히 평가하기 어려워 체크한건데 결과가 이러네요,술샘 이화주 8도
2021-03-16,3,요즘 핫하다고 해서 잔뜩 샀는데 기대감에 비해 맛은 호불호가 갈리네요,술샘 이화주 8도
2021-03-16,5,주말에 마시려고주문했어요 아직 맛은 몰라요 ㅋㅋㅋ,술샘 이화주 8도
2021-03-10,5,아직 안 먹어봤어요 어떨지궁금하네요꼼꼼학 배송와서 너무 좋아요,술샘 이화주 8도
2021-03-17,5,생각보다 맛있는데 양이 엄청 적어요근데 또 은근 독해서 한번에 다는 못먹겠더라구요 좋은 경험이었던거 같아요 ㅋ,술샘 이화주 8도
2021-03-13,5,너무 좋으네요 맛있었어요,술샘 이화주 8도
2021-03-12,5,이걸 사주려고 다른 물품도 산건데 요거트 같대요,술샘 이화주 8도
2021-03-16,5,부드러움이 특징 푸딩정도의 단단함을 예상했으나 요거트 정도네요 산미가 꽤나 있어서 제 취향은 아니에요,술샘 이화주 8도
2021-03-23,5,떠먹는 술이 궁금해서 사봤는데 만족입니다,술샘 이화주 8도
2021-02-25,4,향이 배에서나는 달콤하고 시원한 향이 나요 배꽃인 이화향을 맡아본적이 없어서 잘 모르지만 아마 이런향이 나지 않을까 생각합니다그런데 사실 걸죽한 막걸리를 먹는 맛이라 맛은 기대보다는 조금 많이 평범했어요,술샘 이화주 8도
2021-02-25,5,냉동 딸기랑 밀키스랑 함께 갈아먹으면 술집에서 파는 딸기막걸리 사먹을 필요가 없어요,술샘 이화주 8도
2021-03-15,5,꼼꼼한 포장고 떠먹는 막걸리의 특이함 어느것 하나 빠지는게 없네요,술샘 이화주 8도
2021-02-02,5,전부다 맛잇고 만점입니다이화주는 생각햇던것과 좀다르게 시큼한맛도있어요 3스푼먹었더니 몸이따뜻해지고 너무잘먹었습니다,술샘 이화주 8도
2021-02-23,5,부드러워요 시큼하면서 달아요,술샘 이화주 8도
2021-02-18,5,술은  잘안먹지만  왕이 먹는 술이라고해서시켰봤습니다   근데  유산균 이  많이 들어있고과일이랑  먹으니까 좋네요  궁합꼭 막걸리  농축액 같기도 하고잘먹었습니다,술샘 이화주 8도
2021-02-24,5,꼼꼼히 포장해주셨어요,술샘 이화주 8도
2021-01-29,5,걸죽한 제형이라 술맛이 많이 느껴지지만누룩향이 너무 좋아 지꾸 먹게 되네요탄산수 섞어서 먹어도 맛있습니다,술샘 이화주 8도
2021-02-25,5,신기해서 사봤는데 포장 꼼꼼히 해서 빠르게 받았어요 아직 먹어보진 못했는데 맛있겠죠 ㅎ,술샘 이화주 8도
2021-02-02,5,특별한 맛과 경험이예요쏘는맛도 강하고 알콜도수가 좀 높은듯하네요,술샘 이화주 8도
2021-01-19,5,아이스팩과 뽁뽁이로 꼼꼼하게 포장되었어요 요거트와 막걸리 중간 맛이에요 유통기한이 길어서 두고두고 먹으려고요,술샘 이화주 8도
2020-12-22,5,배송이 너무 꼼꼼하게 왔어요 에어포장 아이스팩 보냉백까지 날이 추워서 그런지 아이스팩도 하나도 안노고 시원하게 받았어요  혹시나 제조된지 오래된 제품으로 올까봐 걱정했는데 4일정도밖에 안됬더라구요그냥 이 제품만 먹었을 땐 시큼한맛이 좀 강했고 딸기랑 같이 먹으니까 맛있어요 주변 지인한테도 선물했는데 너무 좋아하더라구요 다음에 기회되면 또 이용할게요,술샘 이화주 8도
2021-02-01,5,엄마가 좋아하세요알코올 냄새도 잘 안 나는데 알딸딸해서 좋다네용,술샘 이화주 8도
2021-02-06,2,너무 강한 향과 맛이었고 조금 생소할 수 있는 술종류인데 어떻게 먹으면 맛있을지 곁들이는 방법이나 이런 설명이 부족한것 같아요,술샘 이화주 8도
2021-01-23,5,인터넷 구매가 가능해져서 넘 좋아요,술샘 이화주 8도
2021-02-05,5,어른용 요거트 느낌이예요 완전맛있어요,술샘 이화주 8도
2021-02-04,5,맛있네요 잘먹었어요,술샘 이화주 8도
2021-01-15,5,회사 상사 선물로 드렸는데 너무좋아하셨어요 과일과 잘어울려 너무좋어요,술샘 이화주 8도
2021-01-26,5,이렇게 부드럽고 맛있는 술은 이화주 밖에 없을 거에요,술샘 이화주 8도
2021-01-08,5,딸기 찍어먹으니 너무 맛있어요,술샘 이화주 8도
2021-01-23,5,생각보다 씁쓸하면서 상큼하고 맛있습니다,술샘 이화주 8도
2021-01-06,5,맛있습니다 감사합니다,술샘 이화주 8도
2021-01-30,5,포장이 잘안되서인지 다샜어요 ㅠㅠ,술샘 이화주 8도
2020-12-19,4,포장도 잘해주시고 다 좋은데 배송이 넘 느려요금욜에 선물줄거라 월요오전에 주문했는데 금욜 오후에 도착하는 바람에 망했어요주말끼면 식품이라 걱정되서 월욜오전에 시킨건대 저의 쓸데없는 걱정이었어요다음번엔 열흘전에 시키려구요,술샘 이화주 8도
2021-01-13,4,디저트로 먹기 좋네요 부드럽고 은은하게 취하고,술샘 이화주 8도
2020-12-25,5,살까말까 고민했는데 진작 안산게 후회되네요,술샘 이화주 8도
2020-12-17,5,포장도 꼼꼼하게 왔고 물건 잘 받았습니다,술샘 이화주 8도
2021-01-24,5,맛있어요,술샘 이화주 8도
2021-01-10,5,친구가 요거트처럼 맛있게 먹었대요,술샘 이화주 8도
2021-01-10,5,맛있습니다 특이해서 좋아요,술샘 이화주 8도
2021-01-10,5,저는 쫌잘 맞지않네요얼려먹으면 쫌 나요,술샘 이화주 8도
2020-12-19,5,떠먹는 막걸리라서 기본적으로 탁한 술을 안좋아하면 특유의 쿰쿰한 향이 있어서 호불호가 많이 갈릴 것 같습니다 샤인머스켓하고는 안어울려요ㅎㅎ 단맛이 많은 안주보다는 상큼한 과일과 더 어울릴 것 같습니다,술샘 이화주 8도
2020-12-14,5,유리병인데다 냉장보관 제품이었는데 아이스팩에 꼼꼼하게 포장되서 안전하게 잘 받았습니다선물용으로 샀는데 대만족입나다 낱개로 파는곳 중 여기가 젤 나아요 다른 전통주도 함께구매가능하구요,술샘 이화주 8도
2020-12-21,5,맛있다고 해서 사봤는데 꾸덕한 술맛나는 요거트 느낌 이기도 하고 은근 달달한 막걸리 맛 암튼 맛있어요,술샘 이화주 8도
2021-01-02,5,식감 매우 신기하고 술못먹는 사람들이 엄청 좋아함,술샘 이화주 8도
2020-12-16,5,배송은 살짝 늦었지만 맛있어요,술샘 이화주 8도
2020-12-18,4,먹어보고 다시 한달후기 남길게요,술샘 이화주 8도
2020-12-16,3,막걸리 농축해서 먹는 맛입니다,술샘 이화주 8도
2020-12-13,5,막걸리 비슷한데 훨씬 걸쭉해요,술샘 이화주 8도
