,제목,참조주소,내용,방송사
175,男 53세·女 48세…내몰리는 '사오정'의 고민,https://news.sbs.co.kr/news/endPage.do?news_id=N1003317607&plink=SEARCH&cooper=SBSNEWSSEARCH, 앵커 대에 정년을 맞는다는 이른바 사오정 이 우스갯말이 아니었습니다 서울시가 조사해봤더니 서울시민의 평균 은퇴연령이 남성은 세 여성은 세로 나타났습니다 한창 일할 나이에 직장에서 내몰린 은퇴자들의 고민을 권 란 기자가 들어봤습니다 기자 평일 오후 옛 서울시청 청사에 있는 도서관 열람실입니다 학생들 대신 중년 남성들이 좌석 대부분을 차지하고 있습니다 은퇴 대 집에서 눈치 보고 비실비실하는 거죠 갈 데가 없어서 집에서 가만히 있어봐야 구박받고 재취업도 창업도 만만치 않아 이 남성은 결국 귀농을 결심했습니다 첫째 돈이 필요하고 장사 같은 거 해봐야 다 일 년 이후로 망하는데 섣불리 손댈 수도 없고 자격증을 따 재취업을 하려고 늦은 나이에 공부를 시작한 은퇴자들도 많습니다 이 공인중개사 학원 수강생 중에 는 대 이상 은퇴자입니다 은퇴 대 무료하게 쉰다는 거 자체가 상당히 힘들 거 같아요 이걸 하게 되면 자기가 개업도 할 수 있고 서울시 조사에서도 퇴직 남성의 여성은 가 재취업을 시도한 것으로 나타났습니다 이 가운데 절반 정도가 평균 개월 정도 걸려서 제 의 일자리를 찾은 것으로 조사됐습니다 안창준 세 경제적으로도 계속 압박을 받게 되고요 시집 장가보내려면은 쉴 자리보다 일자리를 찾고 싶은데 퇴물 이나 짐 으로 취급받는 분위기가 대 은퇴자들을 위축시키고 있습니다 영상취재 정성화 배문산 설민환 영상편집 유미라 은퇴해도 남은 년 재설계로 또 다른 시작 은퇴 후 월 만 원 필요 준비해 둔 돈은 절반 불과 카드뉴스 사람이 미래다 명퇴 가 미래다 ,sbs
176,저출산 대책③ '인구절벽' 위기…나라 지킬 군인도 부족,https://news.sbs.co.kr/news/endPage.do?news_id=N1003308104&plink=SEARCH&cooper=SBSNEWSSEARCH, 낮은 출산율 때문에 년 뒤에는 대학 정원이 남아돌고 년 후에는 나라를 지킬 군인마저 부족해질 것으로 우려됩니다 우리나라 인구는 년 천 만명으로 정점을 찍은 후 계속 감소해 년에는 천만명 이하로 줄어들 전망입니다 정부는 제 차 저출산 고령사회 기본계획 에서 앞으로 년이 인구절벽에 대응할 수 있는 마지막 골든타임 이라고 보고 적극 대응하겠다고 밝혔습니다 저출산은 노동인구를 감소시켜 국가 재정상태가 악화하고 학교나 군대에 갈 젊은이 역시 줄어듭니다 당장 년부터는 고교 졸업자 수가 대학 입학정원보다 적어지고 년 뒤에는 학생 수가 현재의 절반 수준으로 감소합니다 병력자원은 현행 개월인 군 복무기간을 유지한다면 년부터 부족해져 년까지 연평균 만 천명의 병력 부족에 직면하게 됩니다 농촌의 인구 부족은 더욱 심합니다 면 지역의 경우 년 만명에서 년 만명으로 급감해 아무도 살지 않는 유령 마을 이 생길 수도 있습니다 정부는 인구 다운사이징 충격을 최소화하고자 교육 국방 지역사회 등 분야별로 대책마련을 서두르고 있습니다 정부는 현재 만명에 이르는 대학 입학정원을 년까지 만명 수준으로 감축하고 한계대학을 퇴출하는 등 대학 구조개혁을 추진하겠다는 방침입니다 아울러 중등교원 양성규모를 축소하고 매년 년 단위로 교원 수급 전망치를 조사해 시 도 교육청 및 학교별로 교원 배치를 정교화합니다 군 역시 병역자원 부족 문제를 해결하기 위해 장교 부사관 중심으로 병력 구조를 정예화하고 군 간부 비율을 로 유지하는 등 효율성을 높입니다 의무경찰 의무소방대원 등 전환 대체복무 인원도 단계적으로 줄여나갑니다 정부는 귀농귀촌종합센터를 운영해 베이비부머 은퇴 등에 따라 늘어나는 귀농 귀촌인의 원활한 농촌 정착을 지원할 계획입니다 또 농촌 지역 활성화를 위해 주거 및 생활여건을 개선하고 청년의 농산업 창업을 지원하는 등 활기찬 농촌 성공모델 을 마련합니다 인근의 읍 면 동을 하나로 묶어 책임기관으로 지정 관리하는 형태의 책임 읍면동제 도 본격적으로 도입됩니다 생산가능인구 세 는 오는 년부터 감소하고 베이비붐 세대의 본격적인 은퇴로 노인인구 비율은 년 까지 급격히 늘어날 것으로 보입니다 통계청의 장래인구추계 등을 보면 우리나라 총 인구는 올해 천 만명에서 년 천 만명으로 정점에 이른 뒤 년 천만명 이하 년 천만명 이하 년 천만명 이하로 떨어질 것이란 전망도 나옵니다 ,sbs
177,"황 총리 ""한중 FTA 관련, 우리 농업 최대한 보호 노력""",https://news.sbs.co.kr/news/endPage.do?news_id=N1003261768&plink=SEARCH&cooper=SBSNEWSSEARCH, 황교안 국무총리는 오늘 일 국회 비준동의를 앞두고 있는 한 중 자유무역협정 와 관련해 우리 농업이 최대한 보호받을 수 있도록 노력하겠다 고 말했습니다 황 총리는 오늘 전북 전주시 농촌진흥청에서 열린 제 회 농업인의 날 기념식에서 지난주 리커창 중국 총리의 방한을 계기로 우리의 쌀과 삼계탕 김치의 중국 수출길도 열리게 됐다 면서 이렇게 밝혔습니다 황 총리는 지금 우리 농업과 농촌은 큰 전환기를 맞이하고 있다 면서 글로벌 시장 개방과 농촌인구 고령화로 여러 가지 어려움을 겪고 있지만 최근 들어 귀농 귀촌 인구가 늘어나고 있는 등 희망적인 측면도 적지 않다 고 말했습니다 이어 정부도 이런 변화에 적극적으로 대응하기 위해 지난해 말부터 농업의 미래 성장산업화 방안 을 수립해 적극적으로 추진하고 있다 고 밝혔습니다 또 직거래를 확대하는 등 유통비용을 줄여 풍년이 들어도 가격 때문에 걱정하는 농업인들의 고충을 덜어드리도록 할 것 이라고 덧붙였습니다 ,sbs
178,전직 교사·승려 내세워 300억 원대 투자금 모금 사기,https://news.sbs.co.kr/news/endPage.do?news_id=N1003252225&plink=SEARCH&cooper=SBSNEWSSEARCH, 인터넷 교육이나 귀농사업 등 때에 따라 사업 업종을 바꿔가며 주로 노인들로부터 투자금 명목으로 수백억 원을 끌어모은 유사수신 사기단이 경찰에 적발됐습니다 서울 양천경찰서는 유사수신행위의 규제에 관한 법률 위반 및 특정경제범죄 가중처벌 등에 관한 법률상 사기 혐의로 정 모 여 씨를 구속하고 승려 김 모 씨 등 명을 불구속 입건했다고 밝혔습니다 경찰에 따르면 정 씨 등은 년 월부터 작년 말까지 사업에 투자하면 높은 이자와 원금을 보장하겠다 고 속여 이 모 씨 등 대부분 노인인 명으로부터 총 억 원을 불법으로 모은 혐의를 받고 있습니다 조사 결과 이들은 상황에 따라 투자 업종을 바꿔가며 피해자들로부터 돈을 끌어모은 것으로 드러났습니다 이들의 첫 사업은 인터넷 교육프로그램 콘텐츠 개발이었습니다 정상적인 방법으로 정부 지정 교육 위탁업체를 설립하고서는 이 업체를 사기 행각에 이용했습니다 정 씨 등은 투자하면 지분에 따라 수익 를 배분하고 매월 의 이자를 별도로 지급하겠다며 투자자들을 현혹했습니다 원금은 개월 후 반드시 돌려주겠다는 약속도 했습니다 하지만 시간이 지나며 점차 투자가 줄어들자 이들은 부동산 테마공원 귀농 수목장 건설업 등으로 투자 업종을 바꿔가며 돈을 더 끌어모았습니다 이들이 다른 투자자를 유치하면 이자를 추가로 얹어 주거나 수수료를 주겠다고 약속하자 투자자들이 가족과 이웃 친구 등을 대거 끌어들여 피해가 더 커졌습니다 실제 운영자인 정 씨는 업종을 바꿀 때는 해당 분야의 전문가를 끌어들여 그럴싸한 사업으로 보이게 하기도 했습니다 교육 사업을 할 때는 중학교 교사 출신인 딸 김 모 불구속 입건 씨를 대표이사로 앉혔으며 수목장 사업을 할 때는 승려 김 씨를 끌어들여 회사 건물에 사찰까지 설치한 것으로 조사됐습니다 하지만 투자금은 앞선 투자자의 이자 돌려막기나 정 씨의 개인적인 부동산 구입 등에 사용됐으며 단 한 푼도 사업에 들어가지 않았다고 경찰은 설명했습니다 주로 대 이상의 여성인 피해자들은 노후자금이나 집을 날리고 거액의 빚을 지게 되기도 했고 파지를 주워 생계를 유지하는 신세로 전락한 이도 있었다고 경찰은 전했습니다 경찰 관계자는 높은 이자를 보장하며 투자를 권유할 때는 일단 의심하고 허황된 유혹에는 빠지지 말아야 한다 고 당부했습니다 뉴미디어부 ,sbs
179,[수도권] 추석 앞두고 농축수산물 직거래 장터 개막,https://news.sbs.co.kr/news/endPage.do?news_id=N1003170289&plink=SEARCH&cooper=SBSNEWSSEARCH, 앵커 한가위를 맞아 서울시에서 오늘 일 부터 농축수산물 직거래 장터를 열었습니다 서울 광장에 마련된 이번 행사 소식을 비롯해 서울 시정소식 안현모 기자가 전해 드립니다 기자 추석 명절 농수산물 서울장터가 개막했습니다 오늘부터 닷새 동안 매일 오전 시부터 저녁 시까지 이곳 서울광장으로 오시면 전국 개 시 군에서 엄선된 천 여 종의 농수축산물을 최대 저렴한 가격에 만나보실 수 있는데요 모든 판매부스에서 신용카드 결제가 가능하고 물품 보관소와 택배 서비스도 이용하실 수 있습니다 행사는 올해로 회째를 맞았는데요 올해는 광장별로 공간을 특화해서 서울광장에서는 장터가 열리고 청계광장에서는 도시농업을 주제로 한 귀농 상담과 귀농가 생산품 판매가 진행됩니다 광화문광장은 세계 각국의 음식을 맛볼 수 있는 먹거리존으로 운영됩니다 또 지난 설보다 개 늘어난 개 전국 전통시장에서도 추석 행사가 열리는데요 제수용품을 비롯한 다양한 농수축산물을 최대 할인된 가격으로 구매하실 수 있고 민속놀이 체험이나 문화 공연도 함께 즐기실 수 있습니다 동물과 함께 재미있게 놀면서 사람의 정서적 안정과 신체적 발달을 촉진시키는 걸 동물 매개활동이라고 하는데요 서울시가 이 동물 매개활동에 참가할 자원봉사자 명을 모집합니다 지원자들은 총 시간 동안 반려견에 대한 이해와 아동 청소년 심리 등에 관한 교육을 받은 뒤 평가를 거쳐 올 연말까지 활동하게 됩니다 오늘부터 다음 달 일까지 반려견이 있는 시민이라면 누구나 신청할 수 있는데요 동참하는 반려견은 정기 검진을 통해 기본적인 위생과 건강 관리도 받을 수 있게 됩니다 ,sbs
180,"박 대통령 ""농업을 미래융합 핵심산업으로 만들어야""",https://news.sbs.co.kr/news/endPage.do?news_id=N1003144147&plink=SEARCH&cooper=SBSNEWSSEARCH, 박근혜 대통령은 농업을 정보통신과 생명공학 식품 가공기술을 결합한 미래융합 핵심산업으로 만들어야 한다 고 밝혔습니다 박 대통령은 오늘 일 오전 서을 양재동 센터에서 열린 에이 팜 쇼 창농 귀농 박람회 개막식에 참석해 우리 농업이 큰 변화와 도전에 직면해 있지만 어떻게 인식하고 접근하느냐에 따라 새로운 기회로 만들어갈 수 있다 고 말했습니다 박 대통령은 특히 농업의 발전 가능성은 무궁무진하다 며 농업 분야의 창조경제 구현을 통해 새로운 가치와 기회를 만들어내고 농촌을 다시 사람이 모여드는 곳으로 변화시켜야 한다 고 강조했습니다 박 대통령은 또 농업의 차 산업화를 통해 농가와 농촌경제를 활성화시켜야 한다 며 기존의 농업에 가공과 유통 판매 관광과 같은 차 산업을 결합시켜 새로운 부가가치를 창출해야 한다 고 주문했습니다 박 대통령은 그러면서 농수산업 벤처 창업 경연대회 아이디어의 사업화 실현을 뒷받침하고 농촌 예비창업자에 일정 규모 이하의 농지 소유를 허용하도록 규제를 개선하겠다 고 약속했습니다 박 대통령은 이와함께 전국 창조경제 혁신센터와 농업전문기관 협업을 통한 기술개발과 자본 시장 박자 지원을 통한 농식품 벤처 창업 생태계 구축을 지원하겠다 고 밝혔습니다 박 대통령은 귀농과 창업을 희망하는 분들에게 실질적인 도움을 주는 현장 교육과 지원이 이뤄질 수 있도록 체계적 농업 인재양성 프로그램을 갖춰갈 것 이라고 말했습니다 ,sbs
181,젊은 귀농 느는데…안타까운 농촌학교 통폐합,https://news.sbs.co.kr/news/endPage.do?news_id=N1003138807&plink=SEARCH&cooper=SBSNEWSSEARCH, 앵커 지난해 전북으로 귀농 귀촌한 가구의 이상이 대 젊은 사람들입니다 하지만 농촌의 교육여건은 갈수록 열악해지고 있어 악재가 되지 않을까 우려됩니다 보도에 조창현 기자입니다 기자 지난해 전북으로 귀농 귀촌한 가구는 무려 천 백 가구가 넘습니다 이 가운데 귀촌 가구는 일 년 전보다 가 늘었습니다 귀농 연령도 크게 낮아져 대가 전체의 이상을 차지합니다 자연 친화적인 삶과 자녀들의 교육을 위해 옮겨오는 사람이 대부분입니다 도와 각 시군은 귀농 귀촌 활성화를 위해 다양한 지원책을 마련하고 있습니다 강승구 전라북도 농축산국장 올해 처음 월에 서울에서 귀농 귀촌 박람회를 개최하고 체류형 실습농장을 운영하는 등 총 사업비 억 원을 투자해서 귀농 귀촌 사업을 적극 추진하고 있습니다 하지만 이같은 귀농 귀촌 열기가 계속 이어질지는 미지수입니다 농촌학교에 대한 통폐합이 강제적으로 추진되면서 교육여건이 나빠지고 있기 때문입니다 정부는 학생 수 명 이하의 소규모 학교에 대한 강한 통폐합 의지를 밝혔고 전북에서는 개 학교가 대상에 올라 있습니다 전체 농어촌 학교의 절반이 넘습니다 이승일 전북교육청 행정과장 농촌 소규모 학교는 농어촌 자체가 갖는 구심점 역할 이런 부분들의 가치적인 효과가 훨씬 크다고 보고 있습니다 지역 교육단체와 농민단체들은 경제논리로 학교 통폐합을 밀어붙이면 결국 농촌사회의 붕괴로 이어질 수 있다며 크게 우려하고 있습니다 농식품부도 청년 귀농의 걸림돌인 소규모 학교 통폐합을 반대하고 있어 정부 부처 간에도 손발이 맞지 않는 엇박자 행정을 강행하고 있다는 비판까지 나오고 있습니다 ,sbs
182,"경찰관과 시비, 6년간 3건의 재판, 부부의 꿈 풍비박산",https://news.sbs.co.kr/news/endPage.do?news_id=N1003137745&plink=SEARCH&cooper=SBSNEWSSEARCH, 남편은 음주 단속하는 경찰관의 팔을 비튼 혐의로 기소됐습니다 극구 부인하는 남편을 위해 아내가 법원에서 남편의 결백을 증언했지만 오히려 위증 혐의로 재판에 넘겨졌습니다 그러자 남편이 아내의 재판에서 자신의 폭행을 재차 부인했다가 본인도 위증 혐의로 재판에 회부됐습니다 결국 수년간 이어진 재판에서 부부에게 모두 유죄가 선고되고 이들의 삶은 처참히 깨졌습니다 그런데 극적인 반전이 일어났습니다 남편이 마지막 재판이랄 수 있는 자신의 위증 재판 항소심에서 무죄를 선고받기 때문입니다 재판부는 이번에는 경찰관의 할리우드 액션 을 의심하는 내용의 판결문을 내놓습니다 경찰관의 팔을 비틀었느냐 아니냐는 하나의 사안이 개의 재판으로 걷잡을 수 없이 불어나 치열한 진실게임이 벌어진 법정 스릴러 영화 같은 상황은 실제로 일어난 일입니다 법조계에 따르면 충북 충주에 거주하는 박 모 씨는 년 월 일 오후 시 술에 취한 채 아내가 운전하는 승용차를 타고 가다 음주단속을 받게 됐습니다 술김에 경찰관 박 모 경사와 시비가 붙은 박 씨는 차에서 내려 박 경사에게 언성을 높였습니다 그런데 어느 순간 박 경사가 팔이 뒤로 꺾이며 쓰러질 뻔한 자세가 되더니 비명을 여러 번 질렀습니다 이 장면은 동료 경찰관의 캠코더에 찍혔습니다 하지만 공교롭게도 당시 박 씨와 박 경사 사이에 박 씨 아들이 서 있어서 박씨의 얼굴만 흐릿하게 나올 뿐이었습니다 박 경사는 박 씨가 팔을 비틀었다고 주장했고 박 씨는 오히려 박 경사가 내 손을 잡고 있다가 갑자기 넘어지는 상황을 연출한 것 이라고 부인했습니다 검찰과 법원은 경찰의 손을 들어줬습니다 검찰은 박 씨에게 공무집행방해 혐의로 벌금 만 원을 물렸고 박씨는 정식재판을 청구했지만 년 대법원에서도 유죄를 선고받고 벌금 만 원이 확정됐습니다 이 과정에서 아내 최 모 씨가 남편의 재판에 나가 남편이 경찰관 손을 비튼 사실이 없다 는 취지로 증언했다가 위증 혐의로 기소돼 년 월 대법원에서 징역 월에 집행유예 년형이 확정됐습니다 이게 끝이 아니었습니다 이번에는 박 씨가 아내의 재판에서 자신의 폭행 혐의를 재차 부인했다가 역시 위증 혐의로 기소돼 년 월 심에서 벌금 만 원을 선고받았습니다 앞선 재판부는 동영상과 박 경사 등의 진술 등을 토대로 박 씨의 공무집행방해 혐의가 인정되고 이를 부인하는 법정 진술은 위증이라고 판단했습니다 하지만 박 씨의 위증 재판 항소심에서 변호인이 사건 동영상의 화질 개선을 요청하면서 상황이 급변했습니다 이 변호인은 년 발생한 이른바 석궁테러 사건 변론으로 유명한 박훈 변호사입니다 국립과학수사연구원이 동영상의 화면을 밝게 하자 그동안 잘 보이지 않았던 디테일 이 드러났습니다 박 경사가 팔이 꺾여 쓰러질 듯 상체를 숙이는 장면에서 박 씨는 꼿꼿하게 허리를 편 채 박 경사가 아닌 다른 경찰을 보는 자세였습니다 도저히 건장한 경찰관의 팔을 꺾는 사람의 모습이 아니었습니다 청주지법 제 형사부 구창모 부장판사 는 피고인이 박 경사의 팔을 잡아 비틀거나 한 일이 없음에도 갑자기 무슨 이유에서인가 박 경사가 그와 같은 폭행을 당한 것인 양 행동한 것으로 볼 여지가 높다 고 판시하고 박 씨에게 무죄를 선고했습니다 재판부는 박 경사의 진술도 모순이 많다고 판단했습니다 박 경사는 당시 팔이 꺾여 넘어졌다고 했다가 이후 넘어지지는 않았다고 하는가 하면 당시 팔을 긁혔다며 사진까지 찍었지만 이후 다치지는 않았다 고 말을 수시로 바꿨다고 재판부는 지적했습니다 박훈 변호사는 검찰의 끝날 줄 모르는 보복 기소로 하나의 쟁점이 개의 사건으로 변한 사법사상 초유의 듣도 보도 못한 사건 이라며 년 전 작은 사건이 일파만파로 퍼져나가 한 가정은 풍비박산 날 수밖에 없었다 고 개탄했습니다 박 변호사에 따르면 큰 가구점을 운영하던 박 씨 부부는 귀농하러 충주로 내려온 지 년 만에 이 사건을 겪고 귀농의 꿈을 접었습니다 현재 남편은 공사장 막노동을 하고 있고 교사였던 아내는 화장품 뚜껑을 만드는 공장에서 일하고 있습니다 뉴미디어부 ,sbs
183,전국 귀농귀촌 가구 5년새 '11배 증가',https://news.sbs.co.kr/news/endPage.do?news_id=N1003106932&plink=SEARCH&cooper=SBSNEWSSEARCH, 전국적으로 귀농귀촌 가구가 년 전보다 배나 늘어난 것으로 나타났다 일 새정치민주연합 소속 박민수 진안 무주 장수 임실 의원이 농림축산식품부로부터 제출받은 자료에 따르면 년 귀농귀촌 가구는 전국적으로 천 가구에 불과했으나 년에는 만 천 가구로 배나 증가했다 년에 비해서도 늘어났다 지역별로 보면 경기도가 년 가구에서 작년에 만 천 가구로 무려 배나 증가했다 다음으로 제주도가 지난 년간 배 충북 배 충남 배 전북 배 등의 순이었다 귀촌인구가 늘어난 반면 귀농인구는 뒷걸음친 것으로 조사됐다 귀농과 귀촌을 구분해 조사하기 시작한 년 이래 귀촌인구는 만 천 가구에서 증가한 만 천 가구였지만 귀농인구는 만 천 가구에서 만 천 가구로 오히려 조금 감소했다 박민수 의원 측은 귀촌 인구가 빠르게 증가하고 있지만 관련 예산은 늘지 않아 대책마련이 필요하다 고 말했다 박 의원은 귀농귀촌이 농업과 농촌의 발전에 크게 기여할 것이라는 점에서 볼때 귀농귀촌정책의 역량을 강화하고 예산을 획기적으로 증액시켜야 한다 고 강조했다 연합뉴스 ,sbs
184,"좁은 도시에 몰려 사는 한국인들…""일자리 때문""",https://news.sbs.co.kr/news/endPage.do?news_id=N1003089267&plink=SEARCH&cooper=SBSNEWSSEARCH, 도시가 아니면 일자리가 없는데 어떻게 시골에 사나 세기에는 재택근무가 보편화 될 거라더니 현실은 군기 바짝들어 눈치보고 일하는 문화 일에 매여 있지만 않다면 전원생활하고 싶다 네이버 아이디 우리나라 인구 명 중 명은 국토의 가량인 도시지역에 몰려 살고 있다는 국토교통부의 통계에 누리꾼들은 고밀도의 도시생활에 대한 답답함을 토로하면서 그런 도시를 벗어날 수 없는 현실을 안타까워했다 네이버 이용자 는 먹고 살 능력만 되면 귀농하고 싶다 돈 없어서 귀농 못하는 거지 라고 했고 라는 아이디를 쓰는 누리꾼은 직장 출근할 때 도시에 살면 지하철 버스 타고 가면 되는데 시골 살면 무조건 차가 있어야 한다 시골살면 돈이 더 많이 든다 고 주장했다 누리꾼 는 수도권에 집이 없으면 서울에 직장 다니기도 어렵고 직장 가까이 살려니 전세도 월세도 큰 부담이고 빚도 는다 며 여러 도시에 흩어져 살면 지방 곳곳에 오래된 기업들도 생존할 수 있고 수십 년된 기능공들이 있으면 품질도 좋을거고 직원들이 가족과 함께 텃밭도 가꾸면서 농사도 짓고 공장에도 다니면 주거환경도 좋아질 거다 이러면 국가경제가 좀 어려워져도 국민이 잘 이겨낼 수 있을 텐데 라며 이라고 안타까워했다 시골에 살고 있다고 밝힌 누리꾼 는 피자 먹고 싶으면 시간 차 타고 가야하고 친구라고는 휴대폰이랑 뿐 그래도 도시보다 좋은 게 있다면 밤에 별똥별 떨어지는 것 볼 수 있는 거 정도 라고 적었다 누리꾼 는 전원생활 꿈꾸면서 시골이다 제주도다 내려갔던 서울 사람들 대부분 다 접고 다시 올라왔다 며칠 놀러가는 거야 좋지 근데 서울 사람 시골 생활하기 어렵다 고 적었다 는 꼭 도시에 살지 않아도 각 지방이 발전할 방법은 없을까 일본은 굳이 도쿄가 아니더라도 각 도시가 발전이 잘 되어있고 볼만한 관광지 축제도 많던데 라고 적기도 했다 연합뉴스 ,sbs
185,"""한우가 비싸서…"" 수입 소고기 매출 비중 ↑",https://news.sbs.co.kr/news/endPage.do?news_id=N1003082569&plink=SEARCH&cooper=SBSNEWSSEARCH, 경제 한웃값이 계속 오르면서 수입 소고기 매출 비중이 커지고 있는 것으로 나타났습니다 이마트는 소고기 매출에서 수입품이 차지하는 비중이 지난 월 였으나 이달 들어 일까진 에 달했다고 밝혔습니다 이마트에서 한우를 택한 소비자는 지난달 만 명에서 만 명으로 줄었지만 수입 소고기를 택한 소비자는 만 명에서 만 명으로 늘었습니다 우리 국민이 즐겨 먹는 생선인 고등어가 지난해보다 나 더 잡힌 것으로 나타났습니다 해양수산부는 상반기 연근해어업 생산량이 만 천 톤으로 지난해 상반기보다 증가한 가운데 특히 고등어가 만 천 톤이 잡히며 어획량이 급증했다고 밝혔습니다 반면 자원량이 줄어들고 있는 갈치와 참조기는 생산량이 지난해보다 각각 와 씩 줄었습니다 농촌이나 어촌에 귀촌한 뒤 년 안에 자연재해 같은 요인들로 생계가 어려워지게 되면 창업과 주택자금 지원 혜택을 받게 됩니다 농림축산식품부와 해양수산부는 귀농어 귀촌 활성화 지원에 관한 법률 이 내일 일 부터 시행되면서 이런 제도가 마련됐다고 밝혔습니다 이에 따라 귀농 귀어 후 년 안에 자연재해 등으로 농사짓기나 어로활동이 어려워지면 창업과 주택 자금 시설이나 장비 임대와 개보수를 우선 지원받을 수 있습니다 재건축 사업이 활기를 띠면서 서울 강남권 주요 재건축 단지의 상반기 거래량이 지난 년 치 거래량을 이미 넘은 것으로 나타났습니다 국토교통부의 온나라 부동산정보에 따르면 서울 강남구 개포주공 단지는 올 들어 지난달까지 총 건이 거래돼 지난해 전체 거래량 건을 넘었습니다 이주가 진행 중인 강동구 고덕 주공 단지도 상반기 거래량이 건으로 지난해 거래량 건을 초과했습니다 ,sbs
186,농촌이나 어촌에 정착하려다 실패하면 자금 지원혜택,https://news.sbs.co.kr/news/endPage.do?news_id=N1003081371&plink=SEARCH&cooper=SBSNEWSSEARCH, 도시에서 살다가 귀농이나 귀어후 년이내에 자연재해 등으로 생계가 어려워지게 되면 창업과 주택자금 지원 등 혜택을 받게 됩니다 농림축산식품부와 해양수산부는 일부터 귀농어 귀촌 활성화정책을 체계적으로 추진하기 위해 관련 내용을 담은 귀농어 귀촌 활성화 지원에 관한 법률 을 시행한다고 밝혔습니다 이에따라 귀농어 후 년 이내에 자연재해 등으로 영농 영어가 어려워지면 창업 주택 자금 시설 장비 임대 개보수를 우선 지원받을 수 있습니다 귀농어업인이 예기치 못한 상황으로 정착에 실패하고 도시로 재이주하는 사례를 줄일 수 있다고 정부는 설명했습니다 귀농귀업인과 귀촌인에게 필요한 지원과 교육훈련을 민간에서도 할 수 있도록 귀농어 귀촌 종합지원센터 지정 제도도 마련했습니다 또 앞으로는 정부 차원에서 년마다 수립하는 귀농어 귀촌 종합계획에 따라 각 지자체가 구체적인 지원 계획을 세우는 등 사업이 일원화됩니다 농식품부와 해수부는 올해 지자체 통계청 등과 실태조사와 통계작성 방안에 협의하고 내년에 실태조사를 벌여 이를 반영한 종합계획을 마련할 예정입니다 ,sbs
187,[수도권] 로컬푸드가 가져온 '도시농업' 활기,https://news.sbs.co.kr/news/endPage.do?news_id=N1003050732&plink=SEARCH&cooper=SBSNEWSSEARCH, 앵커 수도권 뉴스입니다 농산물을 농민들이 직접 파는 매장 로컬푸드가 생긴 이후에 소규모 자영농과 텃밭이 늘어나고 있습니다 이른바 도시농업 이 활기를 띠고 있습니다 의정부지국에서 송호금 기자입니다 기자 네 로컬푸드 매장 농민들은 텃밭 농산물을 돈을 받고 팔 수 있게 됐고 주부들은 금방 딴 청정 농산물을 살 수 있으니까 만족입니다 덕분에 텃밭도 부쩍 늘고 있습니다 야채 과일을 팔러 나온 농민과 주부들이 만나는 곳 고양시의 로컬푸드 매장입니다 새벽 시에 수확한 농산물이 아침 시면 매장에 진열됩니다 신선한 청정야채라는 입소문에 주부들이 몰려서 개점 년 만에 등록 회원 단골손님이 천 명을 넘었습니다 장상봉 원당농협 로컬푸드 직매장 과장 작년 매출은 저희가 여기서 억 원 매출을 올렸고요 금년 목표는 억을 계획하고 있습니다 서울 쪽에는 이런 로컬 푸드 매장이 없기 때문에 서울 쪽에서도 많이 찾아주고 계씹니다 운동삼아서 또는 취미 삼아서 시작한 텃밭 채소를 돈을 받고 팔 수 있으니까 농민들도 만족입니다 김효령 텃밭 재배 농민 저희가 먹기 위해서 했는데 이게 남다 보니까 여기저기 주는 것도 한계가 있고 그래서 남는 것 나누는 차원에서 저는 좋습니다 이승일 세 텃밭 재배 농민 귀농 년 차 전화가 옵니다 여기 전화번호가 있거든요 전화가 와서 이 물건을 언제쯤 다시 내주세요 그러면 제가 텃밭이 더 커지고 심는 작물도 늘어났습니다 땅콩과 오이 수박 참외 밭은 적지만 작물은 스무 가지가 넘습니다 풋고추예요 그냥 먹어도 됩니다 농약이란 건 일체 안 치니까 아파트 숲 속의 자투리땅 텃밭 농사가 활기를 띠게 됐습니다 한강 하류에 발생한 녹조 피해와 관련해서 고양시가 어민들과 함께 피해조사를 벌였습니다 고양시는 어민들과 공동으로 물고기의 폐사 규모 등 피해를 조사하고 시료를 채취해서 원인조사에 나섰습니다 고양시는 조사결과를 토대로 한강유역환경청과 서울시 경기도 등 관련 기관에 대책 마련을 요구할 방침입니다 ,sbs
