,제목,참조주소,내용,방송사
235,[나도 기자다] 빈집에서 시작하는 귀농의 꿈!,https://imnews.imbc.com//replay/2012/nwdesk/article/3173291_30413.html,"ＡＮＣ

최근 귀농, 귀촌 인구가 늘고 있죠. 귀농, 귀촌 희망자들에게 농촌의 빈집을 소개해 주는 이른바 빈집투어를 나도 기자다에서 설명해 드립니다.

ＶＣＲ

저는 50여 년간 도시 생활을 접고 5년 전에 이곳에 정착했습니다. 

허름한 빈 농가를 구해서 온실을 만들고, 문을 새로 해달고, 헛간을 개조해서 화장실을 만들었습니다. 온돌방을 하나 만들어서 이제는 우리 가족이 살기 아주 쾌적합니다.

빈집을 이용해 귀농한 사람은 비단 저 뿐만이 아닙니다. 

이집 주인은 서원과 종중 묘를 관리해주는 조건으로 비어 있던 이 좋은 집을 10년간 무상으로 살게 되었습니다. 

""계세요?""

ＳＹＮ 백경/충남 서천군 기산면
""집도 뭐 상태가 좋고, 또 주변에 경치도 좋고...""

여러분이 보시기에도 훌륭한 이 집도 사실은 빈집이었습니다. 그런데 2주 전에 캐나다에서 여기 이민해 오신 분이 현재 들어와 살고 계십니다. 

ＩＮＴ 김인구 소장/충남 서천군 농업기술센터
""독일이라든지 캐나다 등지에서 다시 또 고향을 찾아서 귀농하시는 분들이 계속 꾸준히 증가하고 있는 그런 추세입니다.""

집을 수리하면 인허가를 받을 필요 없고 새로 짓는 것보다 비용이 덜 듭니다.

이 귀농인 사이에서 인기를 끌자 올 들어 경기 연천과 충남 서천 등 전국 11개 지방 자치 단체가 '빈집 투어'를 실시했습니다.

마을에 어둠이 내리자 귀농인들이 저희 집에 하나둘 모여들었습니다.

ＳＹＮ 최광진(53살)/귀농인, 충남 서천군 마서면
""오늘은 제가 기자가 돼서...""
""기자가 돼 가지고 뭐 취재하시는데?”
""농사짓기 힘들다 그랬더니 기자가 더 힘들어.""
""낯 뜨겁네.""

중천에 달이 기울면서 날이 밝았습니다.

뒤뜰에는 푸른 대나무가 둘러싸여 있고, 앞뜰에는 아름다운 감나무가 있습니다. 지금은 비어 있는 이 집도 언젠가는 새로운 주인이 찾아오겠죠? 

나도 기자다 최광진입니다.
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                ",mbc
236,"대선후보 행보‥""정국 구상""·""장애인 면담""·""기업 정책 논의""",https://imnews.imbc.com//replay/2012/nwdesk/article/3163197_30413.html,"ＡＮＣ

대통령 선거가 60일 앞으로 다가온 가운데 각 대선 후보들은 공약을 점검하고 민생행보를 이어갔습니다.

김세의 기자입니다.

ＶＣＲ

새누리당 박근혜 후보는 오늘 하루 외부 일정을 잡지 않고 정책 구상에 집중했습니다.

박 후보는 다음주부터 이어지는 본격적인 정책 행보를 앞두고 김종인 국민행복추진위원장, 진영 정책위의장과 함께 협의를 계속했고,

또 조만간 입장을 밝히겠다고 한 정수장학회 문제에 대해서도 고심 중인 것으로 알려졌습니다.

민주통합당 문재인 후보는 국립 4.19 민주묘지를 방문한 뒤 시각 장애인들과 함께 북한산 둘레길을 걸으며 장애인들의 고충을 들었습니다.

ＳＹＮ 문재인/민주통합당 후보
""지금 장애인 연금도 15만원은 너무 적잖아요? 그것도 적어도 20만 원 이상으로 인상도 하고...""

문 후보는 이어 '핵 없는 세상 공동 행동의 날' 행사와 전국공무원노동조합 총회에 참석했습니다.

무소속 안철수 후보는 청년자문단 발대식에 참석해 20대 청년들과 소통의 시간을 가졌습니다.

ＳＹＮ 안철수/무소속 후보
""(청년들과) 어려움들을 같이 나누고 같이 해결방법을 모색하고 문제에 대해서 공감을 얻고 같이 또 해결해나가다 보면 다시 이런 공동체들이 복원될 수 있지 않을까...""

안 후보는 이에 앞서 사회적 기업 관계자들을 만났고, 광화문에서 열린 농작물 시장을 찾아 귀농 청년 농업인들과 점심을 함께 했습니다.

MBC뉴스 김세의입니다.
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                    
                                ",mbc
237,安 '청년 힐링행보'‥젊은 표심 다지기,https://imnews.imbc.com//news/2012/politics/article/3163111_31028.html,"
                                
                                무소속 안철수 대선 후보는 20일 젊은이들과의 접촉면을 넓히며 20∼30대 지지세 굳히기에 들어갔다.

  안 후보는 이날 사회적 기업 간담회와 청년자문단 발대식 등의 일정을 소화하며자신의 지지 기반인 젊은 층을 상대로 `표심잡기'에 나섰다.

  그는 오후 공평동 캠프에서 열린 청년자문단 발대식에서 ""우리 세대보다 훨씬 도전정신과 모험심이 강하고 능력도 많은 청년이 좌절하는 이유는 궁극적으로 사회 시스템 때문""이라고 지적했다.

  안 후보는 현 청년세대가 고통받는 이유로 ▲성장은 해도 일자리를 못 만드는 경제시스템 ▲계층 간 이동이 차단된 사회시스템 ▲균등한 기회를 주지 못하는 교육시스템 ▲의사결정 과정에서 산업화 시대에 맞는 구(舊)체제 등을 꼽았다.

  그는 이 같은 문제들을 해결하려면 사회가 무한경쟁 체제에서 벗어나 우리나라 특유의 공동체 정신을 복원할 필요가 있다고 설명했다.

  안 후보는 ""서로 경쟁상대나 거래 상대방으로만 생각하는 것에서 벗어나서 공동체 복원이 필요하다""면서 ""우리의 응집된 에너지와 강력한 공동체 정신이 경쟁사회에 치여 드러나지 않을 뿐 다시 공동체가 복원될 수 있을 것""이라고 말했다.

  이어 ""사회 문제에 대해 목소리 높여 요구함과 동시에 각 개인이 어떻게 하면 살아남을 수 있을까, 각박한 세상 속에서 어떻게 하면 행복을 찾을 수 있을까 노력해야 한다""고 역설했다.

  앞서 그는 한국사회적기업중앙협의회에서 열린 간담회에서 한 참석자가 ""일부 학교나 사회적 기업이 취업률을 과장하려고 적은 임금의 일자리를 만든다""고 하자, ""단기 성과를 위해 청년을 이용하는 것에 분노한다""고 목소리를 높였다.

  안 후보는 또 광화문 앞 시민열린마당에 마련된 `도시농부 장터'를 방문해 귀농ㆍ청년 농업인들과 점심을 함께했다.

  그는 이 자리에서 ""농업은 단순히 필요한 것을 생산해 넘겨주는 게 아니라 현장에서 소비자와 소통하면서 그 결과 더 많은 소득을 얻는 선순환의 장소""라고 강조했다.
                                
                                
                                
                                
                                
                                
                                
                                
                                
                            ",mbc
238,"강지원 ""경제민주화보다 경제활성화가 우선""",https://imnews.imbc.com//news/2012/politics/article/3161913_31028.html,"
                                
                                무소속 강지원 대선 후보는 18일 ""오늘 이 시점에서 한국 경제가 나아가야 할 길은 바로 경제활성화""라고 밝혔다.  강 후보는 이날 종로구 국민소통센타에서 정책콘서트를 열어 ""정치인들이 경제민주화에만 초점을 맞춰 포퓰리즘적인 주장만 해서는 안된다""며 이같이 말했다.  강 후보는 ""대기업을 손봐서 서민에게, 중소기업에 이익이 돌아가게 한다는 생각인데 몇몇 대기업을 혼낸다고 또는 변화시킨다고 수많은 서민의 삶을 바꿀 수가 있겠나""라고 지적했다.  그는 ""경제민주화만으로는 우리 경제를 살려낼 수가 없고, 세계적인 경제 불황에서 이겨낼 수 없다""며 ""경제민주화도 해야 하지만 그보다 더 높은 차원의, 더 근본적인 경제 대책이 나와야 한다""고 설명했다.  그러면서 ""홍익자본주의란 넓게 고루고루 잘 살게 되는 자본주의""라며 ""부자는 더 부자가 되게 하고, 빈자에게는 부자가 될 수 있는 두 갈래의 정책을 동시에 써야한다""고 주장했다.  이어 그는 ""대기업을 더 살려서 더 큰 대기업이 되도록 하고, 거기에 따른 책임을 부과해야 한다""며 ""국가는 중소기업, 소상공인, 골목상권 등을 집중 지원하는데 역점을 둬야 한다""고 말했다.  또 ""수도권 공장총량제 등의 규제를 철폐하는 등 수도권에 더 큰 자유를 줘서 더 큰 수도권으로 성장하게 할 수 있게 하고, 대신에 100만명의 귀농ㆍ귀촌 인력을 농촌 살리기에 투입해야 한다""고 밝혔다.  강 후보는 ""잘 나가는 시중은행에는 보다 더 큰 자유를 줘서 세계적인 은행이 되도록 하면서 중소업자와 소상공인들을 위해 별도의 비영리 은행을 설치하는 투트랙 방법을 사용해야 한다""고 말했다.
",mbc
239,"""한중FTA 대응 위해 농가 소득보장 정책 필요""",https://imnews.imbc.com//news/2012/econo/article/3161818_31046.html,"
                                
                                 ""농업 정책기조를 '시장경쟁력 확보'에서 '농가소득 보장'으로 바꿔야 한다.""  한국과 중국 간 자유무역협정(FTA)에 따른 제주 농업 생존을 보장하기 위해 민단 연구단체가 내놓은 의견이다.  한중FTA 연구회는 18일 제주도의회에서 열린 연구발표회에서 ""농산물은 자유시장에 따른 정책을 적용해선 안 된다""며 이같이 제안했다.  농산물은 공산품과 달리 시장 가격에 따라 자동 수급조절이 안 되기 때문이라는게 이유다.  실제로 미국, 프랑스 등 농업 선진국들조차 이미 부족불 제도(Deficiency Payment.적정 농가수취가격과 실제시장 가격과의 차이를 세수를 통한 공공재정 등의 형태로 보전하는 제도), 최저가 가격보장 등 농가소득 보장 정책에 우선순위를 두고 있다.  국가가 농가를 살리고 농업의 공익적 기능을 보호하기 위해서다.  그럼에도, 우리 정부는 세계 추세를 거스르고 있다는 게 이들의 판단이다.  우루과이라운드(UR)에서 한미FTA에 이르기까지 정책 전환 없이 자유시장경제의 흐름에 따라 농산물 시장경쟁력 강화에만 초점을 맞추고 있다는 것이다.  이 때문에 국내 농업은 도리어 힘없이 점차 무너지고 있다고 이들은 진단했다.  한중FTA로 우리 농업에는 극심한 피해가 우려되는 게 사실이다.  중국은 세계 최대의 농업국가이자 우리나라와 생산 농수산물이 겹치는 국가이기때문이다.   한국농촌경제연구원은 한중FTA로 앞으로 10년간 수조 원의 농업 피해가 예상된다고 분석하기도 했다.  한중FTA 연구회는 한중FTA에 대응해 제주 농업을 '친환경' 농업으로 유도해야 한다고 제안했다.   또 국가나 제주도에서 재원을 마련해 친환경 농산물 기준가격에 따라 차액을 보전해주는 제도를 시행하는 등 농가 보호 정책을 우선 마련해야 한다고 강조했다.  이를 위해 제주 국부펀드나 유동화증권을 발행해 기금을 조달하고 사회적 친환경 농업협동조합을 설립해 농민들이 농사에만 전념할 수 있도록 해야 한다고 이들은말했다.  이들은 아울러 4년제 도립 농수산 고등전문대학을 설립하고 무상교육, 병역특례등을 부여해 농어민 후계자를 적극적으로 양성하는 방안도 내놓았다.  이들은 나아가 정부에 제주도 친환경농업 시범특구를 지정하고 `제주삼다수'의 중국시장 진출 위해 한중FTA 협상품목으로 지정하는 방안을 추진할 것을 제안했다.  제주도는 친환경농업 계획과 귀농·귀촌 가구 유입 대책을 추진하고, 도립 고등전문대학을 세울 것을 조언했다.  한중FTA 연구회는 제주농업이 직면한 위기에 공감하는 농업, 교육, 사회단체, 학계 관계자들이 모여 만든 민간 연구단체다.
",mbc
240,"문재인, 서울서 일자리 행보 이어가",https://imnews.imbc.com//news/2012/politics/article/3161560_31028.html,"
                                
                                민주통합당 문재인 후보는 오늘 서울에 머물며 '일자리 행보'를 이어갑니다.어제 충북지역을 방문해 귀농지원책을 밝혔던 문 후보는 오전에 여의도, 강서구, 강남구등을 돌며 비정규직의 정규직 전환 해법을 제시할 예정입니다.이어 오후에는 서울 신길동의 공군회관에서 캠프 산하 노동위원회 출범식에 참석한 후 서울 양재동으로 자리를 옮겨 '위기의 먹거리, 희망을 말하다' 토론회에 참석합니다. 
",mbc
241,"문재인 ""귀농 지원으로 일자리 창출""",https://imnews.imbc.com//news/2012/politics/article/3160987_31028.html,"
                                
                                민주통합당 문재인 후보는 충북지역을 방문해 귀농활성화에 대한 정책 구상을 밝혔습니다.문 후보는 오늘 오전 충북 음성군의 한 농원을 찾아 ""해마다 1만 명씩 귀농시키겠다""며 ""귀농할 때 처음 1천만 원을 지원하고, 5년간 매달 100만 원씩 정착 자금을 지원하면 농촌도 살리고 일자리도 찾을 수 있다""고 말했습니다.
                                
                                
                                
                                
                                
                                
                                
                                
                                
                            ",mbc
242,文-安 단일화 신경전 속 난기류,https://imnews.imbc.com//news/2012/politics/article/3160963_31028.html,"
                                
                                민주통합당 문재인 후보와 무소속 안철수 후보간 단일화 논의가 안갯속에서 평행선을 긋고 있다.  이달 중순들어 `정당후보론(문재인) 대 무소속대통령론(안철수)', `입당론(문) 대 연대론(안)' 순으로 갈수록 가열되던 공방이 양측의 자제 움직임에 따라 다소 진정된 모습이나 물밑 신경전은 여전히 식지 않은 모습이다.  대선 후보 등록일(11월 25-26일)이 40일도 남지 않은 만큼 단일화 공방은 언제든 수면위로 부상할 것으로 보인다. 시간이 흐를수록 단일화 작업은 녹록지 않을 가능성이 높기 때문이다.  특히 각종 여론조사에서 3자 대결 및 여야간 양자 대결 구도에서 두 후보의 지지율이 큰 격차 없이 고착화하는 흐름을 보이고 있어 만약 대형 정치ㆍ정책 이슈가 터지거나 어느 후보가 큰 실수를 하지 않는다면 단일화 없이 3자 대결로 가는 게 아니냐는 관측도 나오고 있다.  민주당 문재인 후보는 17일에도 전날과 마찬가지로 `단일화'를 입에 올리지 않았다.  이틀 전만 해도 ""단일화가 될 때까지 저와 안 후보간 경쟁은 불가피하다""며 날을 세우던 것과는 사뭇 태도가 달라진 것이다.  대신 문 후보는 충북 음성군에 있는 귀농현장을 방문하고 기업인들과 일자리 간담회를 갖는 등 정책 행보에 집중했다.  이런 방향 전환에는 단일화 문제가 정치공학이나 선거전략으로 비쳐지는 것에 대한 부담감도 작용한 것으로 보인다.  민주당 박용진 대변인은 브리핑에서 ""우리는 아름다운 경쟁을 통해 단일화를 이루려는 진정성을 갖고 있다""면서 ""안 후보 측도 정권교체와 정치개혁이라는 두 개의과제를 동시에 실현할 수 있는 방안 마련에 적극적으로 임해주기 바란다""고 말했다.  안 후보도 이날 경기 부천시 소재 한 중소기업을 방문하고 강연회를 갖는 등 정책 행보에 치중했다.  그는 지난 14일 문 후보가 `민주당 입당'을 요구하자 ""진짜 중요한 목표가 무엇인지 잘 헤아렸으면 좋겠다""고 일축한 후 사흘째 기자들의 질문에 함구하고 있다.  김성식 공동선대본부장이 대언론 창구를 맡아 방어 차원에서 대응할 뿐 캠프 주요인사들도 외면하긴 마찬가지다.  정치ㆍ정책 차별화 시도를 비롯한 모든 이슈가 단일화 블랙홀로 빠져드는 것을 경계하기 때문이다.  김 본부장이 ""단일화한다고 반드시 이긴다고 할 수 없다. 단일화보다 연대ㆍ연합이 더 중요한 이유는 시너지 효과가 나야 하기 때문""이라고 단일화 공세를 차단하는 것도 이런 이유에서다.  양측의 이런 태도를 종합하면 당분간 각자 행보를 통해 지지율을 최대한 끌어올린 뒤 논의해보자는 차원에서 암묵적 동의가 이뤄진 게 아니냐는 해석이 나온다.  그러나 대선일이 다가올수록 양측간 단일화 접점 찾기는 더욱 어려울 수 있다는게 단일화를 바라보는 전문가들의 일반적인 분석이다.  게다가 3자 대결에서 나란히 2, 3위를 달리고 양자대결에서 박 후보와 앞서거니뒤서거니 하는 지지율 흐름이 큰 변화 없이 정체되는 양상이어서, 이런 추세가 이어지면 단일화를 위해 넘어야 할 고비가 더 많아지는 게 아니냐는 우려가 나오고 있다.  이철희 두문정치전략연구소장은 ""지금 이대로 가면 위험하다""며 ""단일화를 위해선 두 후보의 파트너십과 세심한 배려가 필수적이다""고 말했다.
",mbc
243,통합·농업정책·변화‥대선후보 3인 표심 공략 행보,https://imnews.imbc.com//replay/2012/nw930/article/3160758_30407.html,"ＡＮＣ

여야 대선후보들은 오늘 토론회와 민생현장을 방문하며 표심잡기 행보를 이어갈 예정입니다.

현원섭 기자입니다.

ＶＣＲ

새누리당 박근혜 후보는 국회 헌정기념관에서 열리는 김대중 기념사업회 토론회에 참석해 축사를 통해 동서화합과 역사적 화해 의지를 강조합니다.

박후보 측은 ""오늘은 유신헌법이 선포된 날로 박후보가 유신 피해자였던 김대중 대통령을 기리는 토론회에 참석하는 것은 국민 대통합을 실천하는 의미""라고 설명했습니다.

민주통합당 문재인 후보는 충북 음성의 농원을 찾아 귀농인들을 격려하고 농업정책에 대한 구상을 밝힙니다. 

문후보는 이어 충북지역 선대위 발대식에 참석하고 기업인들과 만나 지역 산업발전과 일자리 창출 방안을 모색합니다. 

무소속 안철수 후보는 김대중 기념사업회 토론회에 참석해 축사를 통해 국민과 함께 새로운 변화를 이끌겠다는 의지를 역설합니다.

안후보는 이어 경기도 부천의 중소기업을 방문해 근로자들과 점심을 함께 하며 현장의 목소리를 들을 계획입니다.

MBC뉴스 현원섭입니다. 

",mbc
244,"문재인, 충북 방문‥'농촌 일자리 창출' 논의",https://imnews.imbc.com//news/2012/politics/article/3160729_31028.html,"
                                
                                민주통합당 문재인 후보는 오늘 충북 지역을 방문하고 지역 민심 잡기에 나섭니다.문 후보는 오늘 오전 귀농한 농업인들과 농촌 일자리 창출 방향에 관해 대화를 나누고, 이어 충북 지역 선대위 발대식에 참석해 당원들을 격려할 예정입니다.또 지역 기업인들과 함께 지속가능한 성장과 일자리를 주제로 간담회를 갖는 등 지역 산업 발전을 위한 정책 행보에 나섭니다.
                                
                                
                                
                                
                                
                                
                                
                                
                                
                            ",mbc
245,"文, 경선 후 첫 충북行‥중원 공략ㆍ일자리행보",https://imnews.imbc.com//news/2012/politics/article/3160726_31028.html,"
                                
                                    민주통합당 문재인 대선후보는 17일 후보확정 후 처음 충북을 방문, `중원'의 민심잡기와 일자리를 강조하는 행보를 이어갔다.

  충북은 역대 선거에서 특정후보에 대한 쏠림 현상이 적어 전국 민심의 `바로미터'로 받아들여지고 있다.

   새누리당 박근혜, 무소속 안철수 후보가 지난 8일과 10일 각각 충북을 방문해 세몰이에 나선 것도 이와 무관치 않다.

  문 후보는 이날 오전 음성의 강혁희(61)씨 부부가 운영하는 콩밭을 방문, 직접 콩을 수확하고 가마솥에서 익히는 작업 등을 하며 귀농 계기와 자생력을 갖게 된 비법을 들었다.

  그는 ""해마다 1만명을 귀농시키겠다 목표를 세우고 정착자금 1천만원, 또 5년간매달 100만원씩을 지원하면 자생력이 생길 수 있다.

 정부와 지자체가 귀농을 지원하면 농촌도 살리고 일자리 대책도 될 수 있다""고 말했다.

  이날 김대중기념사업회가 주최한 토론회에는 새누리당 박근혜 후보와 무소속 안철수 후보가 참석했지만 문 후보는 축사 영상으로 인사를 대신해 조우하진 못했다.

   대신 이인영, 김부겸, 박영선, 안도현, 이낙연, 이학영 등 선대본부장들과 의원들이 총출동해 `호남 잡기'에 나섰다.

  문 후보는 오후엔 청주서 열린 충북도당 선대위 출범식에 참석, ""충북은 대한민국 정치의 중심이며 역대 모든 선거의 승패가 충북에서 결정됐다.

 민주정부 10년의 역사를 만들어줬듯 세번째 민주정부의 문을 또 충북이 열어달라""고 호소했다.

  그는 ""이번 대선은 국가균형발전 정책을 살리냐 죽이냐를 결정하는 선거""라며 ""이명박 정권 5년간 균형발전 정책은 미아가 되고 충북은 후퇴했다""고 덧붙였다.

  이어 ""박근혜 후보에게 묻겠다.

 균형발전 정책이 폐기될 때 어디 있었나. 여당 대주주로서 무엇을 했나""라며 ""자신이 세종시를 지킨 것처럼 말하는데 이는 충청도민을 우습게 보는 일이며 박 후보는 지역균형발전을 후퇴시킨 공동책임자""라고 목소리를 높였다.

  그는 `NLL 회담록'과 관련해서도 ""새누리당이 있지도 않은 비밀회담록 운운하며색깔론과 북풍을 일으키려 한다.

 선거 때마다 도지는 고질병""이라며 ""저는 당시 국정원이 작성한 회담록을 확인하고 기록으로 남겼기에 책임진단 말을 당당히 할 수 있다.

 이제 박 후보와 새누리당이 어떻게 책임지는지 보겠다""고 일축했다.

  문 후보는 ""참여정부를 뛰어넘는 정책으로 한 차원 높은 균형발전 시대를 열겠다""며 ""저는 네거티브는 안 하고 정책으로 평가받겠다.

 지방분권과 균형발전에 관한후보들의 정책과 비전부터 비교해달라""고 말했다.

  또 오송 첨단의료복합단지 육성 지원, 진천ㆍ음성 혁신도시 완공, 세종시와 충북 신(新)도청 예정지 등을 연결하는 동서고속도로 건설, 청주ㆍ청원 통합시를 인구100만명 이상의 핵심도시로 육성 등의 지역사업을 약속하기도 했다.

  그는 이어 청원의 충북지식산업진흥원을 방문, 입주 기업인들을 만나 ""오창과 오송을 중심으로 한 성과는 참여정부의 국가균형발전 정책의 산물이며 제가 실무적으로 챙겼던 것들""이라며 ""이곳을 세계적 첨단과학단지로, 균형발전의 핵심 축으로 성장시키는 기틀을 마련하겠다""고 말했다.

  문 후보는 저녁에는 지역 시민사회 원로 50여명과 만나 만찬을 하고 귀경했다.
                                
                                
                                
                                
                                
                                
                                
                                
                                
                            ",mbc
246,내년 귀농ㆍ귀촌 예산 대폭 늘린다,https://imnews.imbc.com//news/2012/econo/article/3160098_31046.html,"
                                
                                정부가 귀농과 귀촌 활성화를 위한 예산을 올해 6백억원 상당에서 내년엔 8백억원으로 늘린다고 밝혔습니다.  농림수산식품부는 도시민들의 귀농 창업과 주택구입자금 지원액을 1백억원 더 늘리고, 맞춤형 귀농과 귀촌 교육사업 예산은 13억원에서 21억원으로 늘리기로 했습니다.  올해 귀농과 귀촌 인구는 상반기에만 1만7천745명으로, 작년 한해 귀농귀촌 인구의 4분의 3을 넘어섰습니다.
                                
                                
                                
                                
                                
                                
                                
                                
                                
                            ",mbc
247,내년 귀농ㆍ귀촌 예산 대폭 늘린다,https://imnews.imbc.com//news/2012/econo/article/3159935_31046.html,"
                                
                                 농림수산식품부는 도시민의 귀농ㆍ귀촌 활성화를 위해 관련 예산을 올해 639억원에서 내년 812억원으로 28% 늘렸다고 16일 밝혔다.  귀농 창업ㆍ주택구입자금 지원액은 올해 600억원에서 내년 700억원으로 늘었다.지원조건은 금리 연 3%, 5년 거치 10년 상환이다.  도시민 농촌유치사업 예산은 26억원에서 41억원으로 증액했다. 맞춤형 귀농ㆍ귀촌 교육사업은 13억원에서 21억원으로 불어난다.  농업창업 아카데미사업에는 45억원, 귀농ㆍ귀촌 박람회 개최에는 5억원을 배정했다.  농식품부 김종구 경영인력과장은 ""귀농ㆍ귀촌자가 늘고 있어 관련 예산을 대폭 늘렸다""며 ""갈수록 고령화하는 농촌 경제를 살리는 데 큰 도움이 될 것""이라고 말했다.  올해 상반기 귀농ㆍ귀촌자는 1만7천745명으로, 지난해 2만3천415명의 4분의 3에달한다.
",mbc
248,'귀농 1번지'는 고창ㆍ영월ㆍ영주,https://imnews.imbc.com//news/2012/society/article/3159203_31034.html,"
                                
                                 베이비붐 세대의 은퇴로 귀농ㆍ귀촌이 느는 가운데 귀농자가 가장 많은 곳은 전북 고창으로 나타났다.  국회 농림수산식품위원회 김춘진(민주당) 의원이 15일 공개한 '2010~2012 전국 시군구별 귀농귀촌 현황 자료'에 따르면 2010년부터 올해 상반기까지 귀농가구는 총2만3천276가구였다.   2010년은 4천67가구, 2011년은 1만505가구가 귀농했고 올해도 상반기에 8천706가구가 이미 농촌으로 들어와 귀농자는 지난해 수준을 훨씬 넘어설 것으로 예상됐다.  귀농가구가 가장 많은 곳은 전북 고창으로 올 상반기까지 모두 1천32가구가 들어왔다. 이어 강원도 영월(657가구), 경북 영주(532가구), 경북 상주(501가구), 경북 영동(441가구)순으로 귀농가구가 많았다.  대부분 지자체가 귀농책을 펼치는 가운데 고창군은 읍내에 친환경 귀농마을(100가구)을 분양하고 맞춤형 프로그램을 운영하는 등 내실 있는 시책으로 '귀농 1번지'로 자리잡았다.  김춘진 의원 측은 ""연간 30만명의 베이비붐 세대가 은퇴하는데다 웰빙이 대세를이루며 귀촌ㆍ귀농이 새 트랜드가 됐다""며 지자체와 국가가 역할을 분담하고 내실있는 맞춤형 귀농정책을 시급히 마련해야한다고 제안했다.
",mbc
249,"강지원 ""수도권 공장규제 전면 철폐할 것""",https://imnews.imbc.com//news/2012/politics/article/3156505_31028.html,"
                                
                                대통령 선거에 출마한 무소속 강지원 후보는 11일 ""수도권 공장총량제를 비롯해 수도권을 옥죄고 있는 규제들을 전면 폐지하겠다""고 말했다.

  강 후보는 이날 서울 종로구 국민소통센터에서 정책콘서트를 열어 ""역대 정부가수도권 인구 증가를 억제하기 위해 수도권 규제에 관한 법률을 제정해서 시행해왔으나 효과가 없었다""며 이같이 밝혔다.

  강 후보는 ""지금 국내의 기업들은 수도권에 공장을 짓지 못해 해외로 빠져 나가고 있다""며 ""그런데도 수도권 인구가 늘어나고 농촌 인구는 줄고 있다""고 지적했다.

  그러면서 ""수도권에는 더 많은 자유를 줘 더 많은 공장이 들어설 수 있게 하고일자리가 생길 수 있게 해야 한다""며 ""동시에 형편이 어려운 농촌에 대해서는 정부가 더욱 전폭적이고 집중적인 투자를 해야 한다""고 주장했다.

  그는 ""농촌을 살리기 위해 100만명의 귀농귀촌 인력을 양성해 전국의 농촌에서 활동하게 하겠다""며 ""`신(新) 농군100만양병설'이야 말로 우리 농촌을 살리기 위한 대변혁""이라고 강조했다.

  강 후보는 ""이는 잘 사는 분들도, 못사는 분들도 더욱 잘 살게 하는 `홍익자본주의'""라며 ""서구에서 발달한 물질주의적인 자본주의가 한반도의 홍익정신을 만나 공생공존의 새로운 세상이 펼쳐질 것""이라고 말했다.

",mbc
250,"하루 102명 도시민, 귀농귀촌 문의했다",https://imnews.imbc.com//news/2012/society/article/3154897_31034.html,"
                                
                                하루 평균 102명의 도시민이 귀농 귀촌을 꿈꾸며 귀농귀촌종합센터의 문을 두드린 것으로 나타났다.  정부의 귀농 정책을 통합해 지난 3월 경기도 수원 농촌진흥청에 문을 연 귀농귀촌종합센터는 최근 7개월 동안 실시된 상담 실적을 분석, 9일 국회 농림수산식품위원회 국정감사에서 발표했다.  분석 결과 9월말까지 1만4천398건의 귀농 귀촌과 관련한 상담이 진행돼 하루 평균 102건의 상담이 이뤄졌다.  전체 상담 중 전화 상담이 1만2천876건을 차지했으며 방문 844건, 인터넷 상담은 678건이었다.  상담자들이 가장 궁금해 한 것은 영농창업과 귀농실습비 지원 등 정부의 '지원 정책'으로 전체 문의의 55%인 7천500건에 달했다.  다음은 귀농교육 1천380건, 주택구입 578건, 농지구입 523건, 농업기술 336건 등이었다.  상담자 대부분인 74%가 수도권 거주자였다.  귀농귀촌종합센터는 지난해 3개 과정, 5회에 불과했던 관련 교육을 올해 제대군인 귀농과정 등 9개 과정 17회로 늘려 수요에 대응하고 있다고 밝혔다.
                                
                                
                                
                                
                                
                                
                                
                                
                                
                            ",mbc
251,"강지원 ""휴대전화 팔아 농산물 사는 FTA는 잘못""",https://imnews.imbc.com//news/2012/econo/article/3154638_31046.html,"
                                
                                 무소속 강지원 대선 후보가 자유무역협정(FTA)에 대한 비판의 목소리를 높였다.  그는 9일 전북도의회에서 기자회견을 열어 ""휴대전화를 팔아서 농산물을 사오는자유무역협정(FTA)은 잘못된 정책""이라고 주장했다.  그는 ""역대 모든 정부가 농업을 살리겠다고 약속했지만 실패했다""고 지적하면서""농업 강국들과 잇따른 FTA로 농업은 더욱 피폐해졌다""고 강조했다.  그는 나아가 ""농업은 국민의 생명 줄과 같은 건강식품산업""이라면서 농촌을 살리기 위한 대혁명이 필요하다고 역설했다.  그러면서 수도권에 사는 조기 은퇴자, 농업에 적성이 맞는 젊은이 등 100만 명을 귀농·취촌 인력으로 유치하는 프로젝트를 추진하겠다고 공약했다.  이를 위해 농지은행이 보유한 농지 대여, 빈 농가 활용 등을 대안으로 제시했다.  아울러 '농산물 사이버 직거래소'를 설치, 중간 단계의 유통이윤을 없애 소비자와 생산자가 이득을 보는 시스템을 구축하겠다고 덧붙였다.  강 후보는 극심한 사회 양극화와 자본주의 위기를 극복하기 위한 대안으로 모든사람이 다 같이 이익을 누리는 '홍익 자본주의 경제체제'를 주창했다.
",mbc
