customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,mean,median,amax,amin,flag1,cal_date,mem_period
HD666225,XXXXX,C02,F,2016-12-01,,CA1,0,1_주간,7500,2_일반,5.5,5.5,9,2,1,2019-04-30,28.912297993798642
AS282618,XXXXXX,C01,M,2016-12-01,,CA1,0,0_종일,10500,2_일반,5.5,5.5,7,3,1,2019-04-30,28.912297993798642
AS812685,XXX,C03,M,2016-12-01,,CA1,0,2_야간,6000,2_일반,5.25,5.0,8,3,1,2019-04-30,28.912297993798642
OA061841,XXXX,C01,M,2016-12-01,,CA1,0,0_종일,10500,2_일반,5.083333333333333,5.0,10,2,1,2019-04-30,28.912297993798642
TS925357,XXXXX,C03,M,2016-12-01,2018-04-30,CA1,1,2_야간,6000,2_일반,2.0,2.0,2,2,0,2018-04-30,16.920265303188977
GD705390,XXXXX,C01,M,2016-12-01,2018-09-30,CA1,1,0_종일,10500,2_일반,2.8333333333333335,3.0,4,2,1,2018-09-30,21.947062568019877
HD155154,XXXXX,C01,M,2016-12-01,,CA1,0,0_종일,10500,2_일반,5.833333333333333,6.0,7,5,1,2019-04-30,28.912297993798642
HD867363,XXXXXX,C03,F,2016-12-01,,CA1,0,2_야간,6000,2_일반,6.0,6.0,9,3,1,2019-04-30,28.912297993798642
GD868389,XXXX,C03,M,2016-12-01,,CA1,0,2_야간,6000,2_일반,5.583333333333333,6.0,9,1,1,2019-04-30,28.912297993798642
GD230002,XXXX,C01,M,2016-12-01,,CA1,0,0_종일,10500,2_일반,5.583333333333333,6.0,7,2,1,2019-04-30,28.912297993798642
IK276561,XXXX,C01,M,2016-12-01,,CA1,0,0_종일,10500,2_일반,5.416666666666667,5.0,8,3,1,2019-04-30,28.912297993798642
AS394423,XX,C02,M,2016-12-01,,CA1,0,1_주간,7500,2_일반,6.083333333333333,6.0,8,4,1,2019-04-30,28.912297993798642
IK686461,XXXX,C01,M,2016-12-01,,CA1,0,0_종일,10500,2_일반,5.583333333333333,6.0,7,3,1,2019-04-30,28.912297993798642
IK052835,XXXX,C02,F,2016-12-01,2018-09-30,CA1,1,1_주간,7500,2_일반,3.5,3.5,6,2,1,2018-09-30,21.947062568019877
TS695571,XXXXX,C01,F,2016-12-01,,CA1,0,0_종일,10500,2_일반,5.75,5.5,9,4,1,2019-04-30,28.912297993798642
OA383490,XXXXX,C02,F,2016-12-01,,CA1,0,1_주간,7500,2_일반,5.166666666666667,5.0,9,2,1,2019-04-30,28.912297993798642
PL784859,XXXXXX,C03,M,2016-12-01,,CA1,0,2_야간,6000,2_일반,4.166666666666667,3.5,8,2,1,2019-04-30,28.912297993798642
TS396028,XXXXX,C02,M,2016-12-01,,CA1,0,1_주간,7500,2_일반,5.416666666666667,5.5,8,2,1,2019-04-30,28.912297993798642
HI529562,XXXXX,C03,M,2016-12-01,2018-11-30,CA1,1,2_야간,6000,2_일반,2.875,2.5,6,1,1,2018-11-30,23.951210497135463
PL666665,XXX,C01,M,2016-12-01,,CA1,0,0_종일,10500,2_일반,5.416666666666667,5.0,9,3,1,2019-04-30,28.912297993798642
GD413362,XXXXX,C03,M,2016-12-01,,CA1,0,2_야간,6000,2_일반,5.0,6.0,7,2,1,2019-04-30,28.912297993798642
GD298325,XXX,C03,M,2016-12-01,,CA1,0,2_야간,6000,2_일반,5.25,5.0,8,4,1,2019-04-30,28.912297993798642
TS975153,XXXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.583333333333333,5.5,8,3,1,2019-04-30,27.893796587198917
HI056567,XXXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,4.75,5.0,8,1,1,2019-04-30,27.893796587198917
TS749639,XXXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.833333333333333,5.5,8,4,1,2019-04-30,27.893796587198917
PL259109,XXXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.0,5.5,9,1,1,2019-04-30,27.893796587198917
HD165212,XXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.25,5.5,9,2,1,2019-04-30,27.893796587198917
HD139654,XXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.416666666666667,5.0,10,3,1,2019-04-30,27.893796587198917
HI795669,XXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,6.083333333333333,5.5,9,4,1,2019-04-30,27.893796587198917
HI113055,XXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,4.916666666666667,4.5,8,3,1,2019-04-30,27.893796587198917
GD719151,XXXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.083333333333333,5.5,8,1,1,2019-04-30,27.893796587198917
OA471356,XXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.0,5.0,8,2,1,2019-04-30,27.893796587198917
GD325128,XXXXX,C01,M,2017-01-01,2018-04-30,CA1,1,0_종일,10500,2_일반,3.0,3.0,3,3,0,2018-04-30,15.901763896589252
GD316957,XXXX,C02,M,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.916666666666667,5.5,9,3,1,2019-04-30,27.893796587198917
IK998240,XXXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,6.0,6.0,8,5,1,2019-04-30,27.893796587198917
PL331522,XXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.333333333333333,5.0,9,2,1,2019-04-30,27.893796587198917
HD188491,XXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.333333333333333,5.0,7,3,1,2019-04-30,27.893796587198917
IK967528,XXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.416666666666667,5.5,7,2,1,2019-04-30,27.893796587198917
HI297129,XXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.5,5.0,8,4,1,2019-04-30,27.893796587198917
HI375298,XXXXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,4.833333333333333,4.0,7,2,1,2019-04-30,27.893796587198917
PL381656,XXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.166666666666667,5.0,8,3,1,2019-04-30,27.893796587198917
TS808526,XXXXX,C03,F,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.75,5.5,9,3,1,2019-04-30,27.893796587198917
HI957106,XXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.5,6.0,7,4,1,2019-04-30,27.893796587198917
GD582469,XXXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,4.416666666666667,4.0,7,1,1,2019-04-30,27.893796587198917
OA459530,XXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.166666666666667,5.0,9,2,1,2019-04-30,27.893796587198917
OA233706,XXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.0,5.5,7,2,1,2019-04-30,27.893796587198917
HI614861,XX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.083333333333333,5.0,7,3,1,2019-04-30,27.893796587198917
OA215868,XXXXX,C01,F,2017-01-01,2018-05-31,CA1,1,0_종일,10500,2_일반,3.0,3.0,4,2,1,2018-05-31,16.920265303188977
IK174853,XXXXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,4.166666666666667,4.0,7,3,1,2019-04-30,27.893796587198917
PL071673,XXXXX,C03,F,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.5,5.0,8,2,1,2019-04-30,27.893796587198917
AS335390,XX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.75,6.0,7,4,1,2019-04-30,27.893796587198917
HD557689,XXXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.916666666666667,5.5,8,3,1,2019-04-30,27.893796587198917
HI151922,XXXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.166666666666667,5.5,8,2,1,2019-04-30,27.893796587198917
OA354722,XXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.333333333333333,6.0,7,2,1,2019-04-30,27.893796587198917
TS394144,XXXXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.0,5.0,9,1,1,2019-04-30,27.893796587198917
HI235051,XXXX,C03,F,2017-01-01,2018-06-30,CA1,1,2_야간,6000,2_일반,3.3333333333333335,2.0,6,2,1,2018-06-30,17.90591182570484
HD749546,XXXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.333333333333333,5.0,7,3,1,2019-04-30,27.893796587198917
TS937124,XXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.25,5.0,9,1,1,2019-04-30,27.893796587198917
IK990829,XXXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.916666666666667,6.0,9,3,1,2019-04-30,27.893796587198917
HD084175,XXXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.333333333333333,5.0,10,2,1,2019-04-30,27.893796587198917
OA896685,XXXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.416666666666667,4.5,9,2,1,2019-04-30,27.893796587198917
HD771279,XXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.083333333333333,5.0,7,3,1,2019-04-30,27.893796587198917
HD719737,XXXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.333333333333333,5.5,8,3,1,2019-04-30,27.893796587198917
HI488259,XXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.75,6.0,8,3,1,2019-04-30,27.893796587198917
HI527630,XXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.416666666666667,5.0,10,2,1,2019-04-30,27.893796587198917
PL242307,XXXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.916666666666667,6.0,8,3,1,2019-04-30,27.893796587198917
HD760983,XXXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,6.083333333333333,6.0,8,5,1,2019-04-30,27.893796587198917
GD238607,XXXXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.833333333333333,5.5,9,4,1,2019-04-30,27.893796587198917
TS236568,XXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,6.25,6.5,9,4,1,2019-04-30,27.893796587198917
AS196653,XXXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.333333333333333,5.0,9,3,1,2019-04-30,27.893796587198917
AS499352,XXXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.666666666666667,5.0,9,4,1,2019-04-30,27.893796587198917
TS138606,XXXXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.75,6.0,9,2,1,2019-04-30,27.893796587198917
PL564760,XXXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.083333333333333,4.5,9,2,1,2019-04-30,27.893796587198917
OA668076,XXXXX,C03,F,2017-01-01,,CA1,0,2_야간,6000,2_일반,4.583333333333333,4.5,7,3,1,2019-04-30,27.893796587198917
PL975652,XX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,4.833333333333333,5.0,7,2,1,2019-04-30,27.893796587198917
OA398636,XXXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.333333333333333,5.0,9,2,1,2019-04-30,27.893796587198917
IK703077,XXX,C01,M,2017-01-01,2018-12-31,CA1,1,0_종일,10500,2_일반,4.555555555555555,4.0,7,2,1,2018-12-31,23.951210497135463
PL400427,XXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.5,5.0,10,2,1,2019-04-30,27.893796587198917
IK907713,XXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.333333333333333,5.5,8,2,1,2019-04-30,27.893796587198917
TS821125,XXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.5,5.5,7,4,1,2019-04-30,27.893796587198917
OA818294,XXXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.75,6.0,8,2,1,2019-04-30,27.893796587198917
GD699826,XXXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.583333333333333,6.0,7,4,1,2019-04-30,27.893796587198917
HD113386,XXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.666666666666667,5.5,10,3,1,2019-04-30,27.893796587198917
OA192308,XXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,6.083333333333333,6.0,8,4,1,2019-04-30,27.893796587198917
HI109765,XXXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,4.833333333333333,5.0,7,3,1,2019-04-30,27.893796587198917
OA698422,XXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.666666666666667,6.0,9,2,1,2019-04-30,27.893796587198917
GD998772,XXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.833333333333333,6.0,9,2,1,2019-04-30,27.893796587198917
HD263348,XXXXX,C03,F,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.166666666666667,5.0,8,3,1,2019-04-30,27.893796587198917
OA072075,XX,C03,F,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.25,5.0,8,3,1,2019-04-30,27.893796587198917
IK747199,XXXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,4.583333333333333,4.5,7,2,1,2019-04-30,27.893796587198917
PL538517,XXXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.25,5.0,8,3,1,2019-04-30,27.893796587198917
OA241119,XXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,4.833333333333333,4.5,8,3,1,2019-04-30,27.893796587198917
HI615379,XXXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.166666666666667,5.0,8,3,1,2019-04-30,27.893796587198917
IK250912,XXXXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.0,5.0,8,2,1,2019-04-30,27.893796587198917
HI338198,XXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.333333333333333,5.0,8,4,1,2019-04-30,27.893796587198917
HI246920,XXXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.75,6.0,8,4,1,2019-04-30,27.893796587198917
AS818410,XXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.583333333333333,5.5,8,3,1,2019-04-30,27.893796587198917
GD172600,XX,C02,M,2017-02-01,,CA1,0,1_주간,7500,2_일반,5.416666666666667,5.5,9,3,1,2019-04-30,26.875295180599192
OA134132,XXX,C01,F,2017-02-01,2018-09-30,CA1,1,0_종일,10500,2_일반,4.0,4.5,5,2,1,2018-09-30,19.910059754820427
GD375438,XXXXX,C02,F,2017-02-01,2019-01-31,CA1,1,1_주간,7500,2_일반,3.4,3.5,6,2,1,2019-01-31,23.951210497135463
PL215097,XXXXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.25,6.0,8,2,1,2019-04-30,26.875295180599192
OA377888,XXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.0,5.0,8,3,1,2019-04-30,26.875295180599192
PL210567,XX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.166666666666667,4.5,8,3,1,2019-04-30,26.875295180599192
GD126264,XXXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.083333333333333,5.0,7,2,1,2019-04-30,26.875295180599192
GD174095,XXXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.833333333333333,6.0,8,2,1,2019-04-30,26.875295180599192
OA917517,XXXX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,5.083333333333333,5.0,7,3,1,2019-04-30,26.875295180599192
HD424190,XX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.75,6.0,7,4,1,2019-04-30,26.875295180599192
PL628468,XXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,6.083333333333333,6.5,9,3,1,2019-04-30,26.875295180599192
IK743815,XXXXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.583333333333333,5.5,9,2,1,2019-04-30,26.875295180599192
AS113826,XXXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,4.666666666666667,5.0,8,2,1,2019-04-30,26.875295180599192
PL500772,XXXXX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,6.0,6.0,9,4,1,2019-04-30,26.875295180599192
HD799859,XXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,4.75,5.0,7,2,1,2019-04-30,26.875295180599192
HD853800,XXXX,C01,M,2017-02-01,2019-01-31,CA1,1,0_종일,10500,2_일반,3.8,4.0,7,2,1,2019-01-31,23.951210497135463
PL988722,XXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,6.0,6.0,8,4,1,2019-04-30,26.875295180599192
AS098763,XXXXX,C01,F,2017-02-01,2019-01-31,CA1,1,0_종일,10500,2_일반,3.7,3.0,8,2,0,2019-01-31,23.951210497135463
TS816344,XXXX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,5.333333333333333,5.0,9,3,1,2019-04-30,26.875295180599192
IK526507,XXX,C03,M,2017-02-01,2018-05-31,CA1,1,2_야간,6000,2_일반,3.0,3.0,4,2,1,2018-05-31,15.901763896589252
IK211207,XXXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.916666666666667,6.0,9,2,1,2019-04-30,26.875295180599192
HI361018,XXX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,5.333333333333333,5.5,8,2,1,2019-04-30,26.875295180599192
OA871608,XXXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.916666666666667,6.0,10,4,1,2019-04-30,26.875295180599192
AS404195,XXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,4.916666666666667,5.5,7,2,1,2019-04-30,26.875295180599192
OA874597,XXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.083333333333333,5.0,7,2,1,2019-04-30,26.875295180599192
OA270348,XXXXX,C03,M,2017-02-01,2018-08-31,CA1,1,2_야간,6000,2_일반,2.8,2.0,5,1,1,2018-08-31,18.924413232304566
HI752359,XXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.333333333333333,5.5,8,2,1,2019-04-30,26.875295180599192
TS882329,XXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,4.75,5.0,7,2,1,2019-04-30,26.875295180599192
HI736424,XXXXXX,C01,F,2017-02-01,2018-08-31,CA1,1,0_종일,10500,2_일반,2.8,2.0,7,1,0,2018-08-31,18.924413232304566
HD831023,XXXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.5,5.5,8,2,1,2019-04-30,26.875295180599192
OA154669,XXXXX,C01,M,2017-02-01,2019-01-31,CA1,1,0_종일,10500,2_일반,3.5,4.0,5,1,1,2019-01-31,23.951210497135463
HI263548,XXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,4.833333333333333,5.0,7,3,1,2019-04-30,26.875295180599192
OA152457,XXXXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.083333333333333,5.0,9,1,1,2019-04-30,26.875295180599192
AS454149,XXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,4.083333333333333,4.0,7,2,1,2019-04-30,26.875295180599192
TS807008,XXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.5,6.0,8,2,1,2019-04-30,26.875295180599192
HD285695,XXXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.25,5.5,8,2,1,2019-04-30,26.875295180599192
HI599892,XXXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.583333333333333,5.0,9,3,1,2019-04-30,26.875295180599192
GD173197,XXXXX,C03,F,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.166666666666667,5.0,8,3,1,2019-04-30,26.875295180599192
IK250551,XXXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,6.0,6.5,8,2,1,2019-04-30,26.875295180599192
OA816818,XXXX,C01,M,2017-02-01,2018-09-30,CA1,1,0_종일,10500,2_일반,2.3333333333333335,2.5,4,1,0,2018-09-30,19.910059754820427
HD296847,XXXX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,5.583333333333333,5.5,8,4,1,2019-04-30,26.875295180599192
HD907996,XXXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.333333333333333,5.0,8,3,1,2019-04-30,26.875295180599192
HD742096,XXXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.583333333333333,5.5,9,3,1,2019-04-30,26.875295180599192
PL338734,XXXXXX,C01,F,2017-02-01,2018-05-31,CA1,1,0_종일,10500,2_일반,3.5,3.5,4,3,1,2018-05-31,15.901763896589252
IK929378,XXXXX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,6.333333333333333,6.0,9,4,1,2019-04-30,26.875295180599192
PL346258,XXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.666666666666667,6.0,8,2,1,2019-04-30,26.875295180599192
TS541856,XXXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.166666666666667,5.5,8,2,1,2019-04-30,26.875295180599192
GD216317,XXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,6.083333333333333,6.5,8,2,1,2019-04-30,26.875295180599192
AS275753,XXXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,4.75,4.5,7,3,1,2019-04-30,26.875295180599192
HI521002,XXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,4.75,4.5,6,3,1,2019-04-30,26.875295180599192
AS969133,XXXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,6.166666666666667,6.0,8,5,1,2019-04-30,26.875295180599192
HD788375,XXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.666666666666667,6.0,9,3,1,2019-04-30,26.875295180599192
HD826767,XXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.166666666666667,5.0,8,4,1,2019-04-30,26.875295180599192
IK004670,XXXX,C03,F,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.333333333333333,5.0,8,2,1,2019-04-30,26.875295180599192
PL839656,XXXXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.666666666666667,5.5,8,2,1,2019-04-30,26.875295180599192
AS207011,XXXX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,5.333333333333333,5.5,8,3,1,2019-04-30,26.875295180599192
PL522022,XXXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,4.833333333333333,5.0,7,2,1,2019-04-30,26.875295180599192
AS650043,XXX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,5.083333333333333,5.0,9,2,1,2019-04-30,26.875295180599192
HD642174,XXXX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,5.333333333333333,5.5,8,2,1,2019-04-30,26.875295180599192
OA667284,XXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.833333333333333,6.0,9,3,1,2019-04-30,26.875295180599192
HD216701,XXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.25,5.5,8,3,1,2019-04-30,26.875295180599192
TS044469,XXXX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,6.5,6.5,8,5,1,2019-04-30,26.875295180599192
HD210141,XXXXXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.833333333333333,5.5,8,4,1,2019-04-30,26.875295180599192
IK913187,XXXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.0,5.5,7,1,1,2019-04-30,26.875295180599192
PL659352,XXXXX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,5.833333333333333,6.0,8,4,1,2019-04-30,26.875295180599192
HI628557,XXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,4.583333333333333,5.0,8,1,1,2019-04-30,26.875295180599192
GD361244,XXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.416666666666667,5.5,9,3,1,2019-04-30,26.875295180599192
GD691243,XXXX,C02,M,2017-02-01,,CA1,0,1_주간,7500,2_일반,5.583333333333333,5.5,10,2,1,2019-04-30,26.875295180599192
HI835158,XXXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.0,5.0,8,2,1,2019-04-30,26.875295180599192
HD200782,XXXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.583333333333333,6.0,8,3,1,2019-04-30,26.875295180599192
GD631254,XXXXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.083333333333333,5.5,8,2,1,2019-04-30,26.875295180599192
HI648498,XX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,5.166666666666667,5.0,8,3,1,2019-04-30,26.875295180599192
GD703449,XXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,4.5,4.0,7,3,1,2019-04-30,26.875295180599192
GD100850,XXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.166666666666667,5.0,7,4,1,2019-04-30,26.875295180599192
AS625761,XXXXX,C01,M,2017-03-01,,CA1,0,0_종일,10500,2_일반,5.833333333333333,6.0,8,3,1,2019-04-30,25.955358426251053
HD672719,XXXXX,C02,M,2017-03-01,2018-10-31,CA1,1,1_주간,7500,2_일반,3.2857142857142856,3.0,5,2,1,2018-10-31,20.008624407072013
HI322689,XXXX,C02,F,2017-03-01,,CA1,0,1_주간,7500,2_일반,6.25,7.0,8,4,1,2019-04-30,25.955358426251053
HI607042,XXXXX,C03,F,2017-03-01,2018-09-30,CA1,1,2_야간,6000,2_일반,2.8333333333333335,2.0,7,1,0,2018-09-30,18.990123000472288
GD390442,XXXXX,C01,M,2017-03-01,2018-10-31,CA1,1,0_종일,10500,2_일반,3.5714285714285716,4.0,7,1,1,2018-10-31,20.008624407072013
AS321794,XX,C01,M,2017-03-01,2018-12-31,CA1,1,0_종일,10500,2_일반,3.5555555555555554,4.0,9,1,1,2018-12-31,22.012772336187602
TS716955,XXX,C01,M,2017-03-01,,CA1,0,0_종일,10500,2_일반,6.416666666666667,6.5,9,3,1,2019-04-30,25.955358426251053
TS341150,XXXX,C03,F,2017-03-01,,CA1,0,2_야간,6000,2_일반,5.583333333333333,5.0,8,2,1,2019-04-30,25.955358426251053
TS922944,XXXXX,C03,M,2017-03-01,,CA1,0,2_야간,6000,2_일반,5.333333333333333,5.5,7,3,1,2019-04-30,25.955358426251053
AS158438,XXXXXX,C01,M,2017-03-01,,CA1,0,0_종일,10500,2_일반,5.333333333333333,5.0,8,2,1,2019-04-30,25.955358426251053
PL033359,XXXX,C01,M,2017-03-01,2018-04-30,CA1,1,0_종일,10500,2_일반,3.0,3.0,3,3,0,2018-04-30,13.963325735641389
HD722956,XXXX,C01,F,2017-03-01,,CA1,0,0_종일,10500,2_일반,5.416666666666667,5.5,8,2,1,2019-04-30,25.955358426251053
TS282078,XXXX,C03,F,2017-03-01,,CA1,0,2_야간,6000,2_일반,5.416666666666667,6.0,8,2,1,2019-04-30,25.955358426251053
OA410852,XXXXX,C01,M,2017-03-01,,CA1,0,0_종일,10500,2_일반,5.5,5.5,9,2,1,2019-04-30,25.955358426251053
IK560712,XXXX,C01,F,2017-03-01,,CA1,0,0_종일,10500,2_일반,6.25,7.0,9,3,1,2019-04-30,25.955358426251053
