,제목,참조주소,내용,방송사
231,"""지리산 자락에 기대어 인생 2막을 살아요""",https://news.sbs.co.kr/news/endPage.do?news_id=N1002657237&plink=SEARCH&cooper=SBSNEWSSEARCH,"
[SBS 뉴스토리 - 50대 서울 부부, 지리산에서 행복을 품다]

 지리산 남쪽 기슭에 위치한 전남 구례. 복잡한 도시를 떠나 귀농을 결심한 사람들이 있다. 올해 상반기만 69세대, 135명이 이곳을 찾았고, 그 수는 해마다 늘고 있는 추세. 이들은 왜 편안한 도시 생활을 뒤로한 채 낯선 구례까지 오게 됐을까. 
  
 지리산 노고단이 훤히 보이는 곳에 터를 잡은 귀농 4년 차 김명희 씨 부부. 서울에선 법무사 자격증 공부를 하다가 우울증까지 왔지만 지금은 부녀회장까지 맡아 하루가 눈 깜짝 할 사이에 지나갈 정도로 바쁘다. 매실과 감 농사, 그리고 약선 요리를 배우는 명희 씨에게는 힐링캠프를 열겠다는 큰 목표가 있다. 
  
 혼자 남은 장인어른 때문에 대구에서 귀농을 결심한 박영주 씨 부부, 아직도 배울게 산더미라는 귀농 1년 차 김정동 씨 부부 등 이곳에서 인생의 2막을 시작하는 사람들의 사연은 가지각색이다.  
  
 '뉴스토리'에서는 도시를 떠나 대문도, 담벼락도 없이 지리산 자락에 기대어 살아가는 사람들의 삶의 모습을 담았다. 
  
 (SBS 뉴미디어부) 
         
  

[SBS 뉴스토리 다시보기]  ▶도시인의 휴식공간 공원, '발암성 농약' 가득?  ▶남남갈등만 불러온 '2014 삐라전쟁'  ▶'파파라치 코리아'…네 이웃을 감시하라!  ▶""지리산 자락에 기대어 인생 2막을 살아요""
    
 ",sbs
232,"""이홍기라서 가능하다""…볼수록 매력적인 '모던파머'",https://news.sbs.co.kr/news/endPage.do?news_id=N1002653620&plink=SEARCH&cooper=SBSNEWSSEARCH,"
  SBS 주말 미니시리즈 ‘모던파머’(극본 김기호, 연출 오진석)의 이홍기가 실감나는 코믹 연기로 안방극장에 활력을 불어 넣고 있다. 
  
 26일 방송된 ‘모던파머’ 4회에선 이민기(이홍기 분)가 마을 사람들이 단체로 체육대회 보이콧을 선언한 상태에서 밴드 멤버들과 강윤희(이하늬 분) 모르게 돼지우리 청소, 사과 따기 등 일손을 도우며 주민들의 마음을 돌리는 모습이 그려졌다. 
  
 민기는 자라지 않은 딸기 모종을 자르거나 사과나무 가지를 자르는 등 서툰 솜씨로 일을 도우면서도 특유의 긍정 바이러스를 십분 발휘, 포기하지 않고 고군분투하는 모습으로 마을 사람들의 마음을 사로잡았다. 
  
 특히 그는 “무슨 시골 체육대회에 이렇게 목숨을 거냐”며 겉으로는 툴툴대면서도, 첫사랑 윤희의 사연을 듣고 난 뒤 마을 사람들은 물론 윤희의 아들 강민호(황재원 분)의 장기자랑을 도와주는 등 따뜻한 인간미를 유감없이 드러냈다. 
  
 이홍기는 이런 민기 캐릭터에 딱 맞는 연기력으로 캐릭터를 생동감 있고 입체적으로 소화해 내고 있다. 유머, 다정다감함, 귀여움 등 다양한 매력들을 민기라는 한 인물에 녹여내며, 볼수록 매력적인 ‘볼매’ 캐릭터를 만들어 내고 있다. 
  
 이홍기의 맹활약 속에 '모던파머' 역시 재미와 감동을 동시에 자아내는 드라마로 자리매김하고 있다. 농촌으로 귀농하게 된 4명의 록밴드 멤버들의 좌충우돌 시골 적응기, 그 속에서 피어나는 사랑과 우정을 그린 '모던파머'는 통통 튀는 개성있는 캐릭터들이 웃음을 자아내면서도, 그들 나름의 애환과 고뇌가 짠한 감동을 선사한다. 
  
 한편 휴먼 코미디 드라마 ‘모던파머’는 오는 11월 1일 밤 8시 45분 5회가 방송된다. 
  
 (SBS 통합온라인뉴스센터 강선애 기자)
 ",sbs
233,"""김기호 작가와 인연"" 최종훈, '모던파머'에서 코믹본능 폭발",https://news.sbs.co.kr/news/endPage.do?news_id=N1002650613&plink=SEARCH&cooper=SBSNEWSSEARCH,"
  SBS 주말미니시리즈 ‘모던파머’(극본 김기호, 연출 오진석)에 최종훈이 깜짝 출연해 재미를 선사한다. 
  
 24일 제작진에 따르면 오는 26일 방송될 ‘모던파머’ 4회분에 최종훈이 깜짝 등장한다. 극중 하두록리 사람들이 마을 체육대회에 나가는데, 상두록리의 이장 역으로 최종훈이 출연하는 것이다. 
  
 제작진이 공개한 촬영장 스틸컷에서 최종훈은 단정한 2대 8 가르마에 노란 체육복, ‘상(上)’자가 쓰인 부채를 들고서 코믹한 표정을 짓고 있다. 
  
 극중 비교적 낙후된 하두록리에 비해 상두록리가 교통과 통신부분에서 풍족한 이유는 모두 이장 최종훈 때문인 것으로 그려진다. 이에 하두록리 이장 윤희(이하늬 분)는 그를 “지략과 병법에 능한 자”라고 칭하며 치를 떨 예정이다. 
  
 최종훈이 ‘모던파머’에 출연한 이유는, 김기호 작가와의 인연 때문이다. 김기호 작가가 쓴 tvN ‘푸른 거탑’에 출연했던 최종훈은 ‘모던파머’에 카메오로 출연하며 김작가와의 의리를 과시했다. 
  
 SBS 드라마관계자는 “최종훈씨가 ‘푸른거탑’을 집필했던 김기호 작가와의 끈끈한 인연으로, 우리 ‘모던파머에도 깜짝 출연하게 되었다”며 “과연 마을의 큰 잔치인 체육대회 장면에서 그가 어떤 코믹한 연기로 시청자들에게 웃음을 선사할지 기대해달라”고 부탁했다. 
  
 최종훈은 ‘모던파머’의 후속으로 방송될 SBS 드라마 ‘떴다 패밀리’(극본 김신혜, 연출 주동민)에서도 주인공의 형이자 연예인을 꿈꾸는 철부지 백수 박세호 역으로 다시금 지상파 시청자들과 만날 예정이다. 
  
 한편 농촌으로 귀농한 네 명의 록밴드 멤버들의 좌충우돌 우정과 유쾌한 사랑을 그린 ‘모던파머’는 매주 토, 일요일 밤 8시 45분에 방송된다. 
  
 (SBS 통합온라인뉴스센터 강선애 기자)
 ",sbs
234,"""웃긴데 짠해""…'모던파머' 이시언, 카멜레온 같은 4단 변신",https://news.sbs.co.kr/news/endPage.do?news_id=N1002648932&plink=SEARCH&cooper=SBSNEWSSEARCH,"
  SBS 주말 미니시리즈 ‘모던파머’(극본 김기호, 연출 오진석)의 이시언이 드라마 안에서 ‘4단 변신’을 선보여 눈길을 끌고 있다. 
  
 ‘모던파머’는 지난 18일과 19일, 이틀에 거쳐 1, 2회를 선보였다. 절망적인 현실 앞에 무릎 꿇은 청춘들이, ‘배추농사’라는 새로운 꿈을 품고 귀농해 좌충우돌 적응해 나가는 모습은 유쾌한 웃음을 자아냈다. 
  
 극중 밴드 ‘엑셀런트 소울즈’ 멤버 유한철 역을 맡아 열연을 펼친 이시언은 2회분 방송동안 4번 이상의 변신을 거듭했다. 
  
 우선 이시언은 ‘엑셀런트 소울즈’의 멤버로서 레게머리로 등장해 눈길을 끌었다. 그리고 7년의 시간이 흐른 후 한 회사의 비정규직 수습사원으로 일하게 된 그는 2대 8 가르마에 단정한 양복을 입으며 180도 다른 사람으로 변신했다. 
  
 정장차림에서도 변신은 이어졌다. 그는 노래방 장면에서 김으로 구레나룻을 만들고, 휴지를 목도리 삼아 두르며 코믹 분장을 했다. 극중 한철이 간암 말기 판정을 받은 상황에서도 수습사원으로 접대자리에 나가야되는 현실을 이시언은 코믹한 분장으로 절절하게 연기해냈다. 
  
 이후 ‘엑셀런트 소울즈’ 멤버들과 귀농해 ‘하두록리’에 가게 되며 한철은 다시 한 번 변신했다. 이번엔 벙거지모자에 목에 수건을 두르며 남다른 ‘농촌 패션’을 완성했다. 
  
 SBS 드라마의 한 관계자는 “이시언 씨가 ‘엑셀런트 소울즈’의 멤버 4명중 맏형으로 탄탄한 팀워크를 이끌고 있고, 동시에 폭넓은 연기스펙트럼으로 다양한 캐릭터도 잘 살려내고 있다”며 “과연 향후 그가 배추를 과연 심게 될 런지, 그리고 시한부인생이라는 설정에 따른 ‘버킷리스트’도 이뤄낼 수 있을지 지켜봐달라”고 소개했다. 
  
 농촌으로 귀농하게 된 네 명의 록밴드 멤버들의 유기농처럼 맑고 청정한 휴먼 코미디드라마 ‘모던파머’는 매주 토, 일요일 밤 8시 45분에 방송된다. 
  
 (SBS 통합온라인뉴스센터 강선애 기자)
 ",sbs
235,"'모던파머', 이제부터가 진짜 시작이다 '재미요소 셋'",https://news.sbs.co.kr/news/endPage.do?news_id=N1002648612&plink=SEARCH&cooper=SBSNEWSSEARCH,"
  1, 2회가 공개된 SBS 주말미니시리즈 ‘모던파머’(극본 김기호, 연출 오진석)가 3회부터 더욱 큰 재미로 안방극장을 공략한다. 
  
 ‘모던파머’는 지난 18일과 19일, 이틀에 거쳐 1, 2회를 선보였다. 절망적인 현실 앞에 무릎 꿇은 청춘들이, ‘배추농사’라는 새로운 꿈을 품고 귀농해 좌충우돌 적응해 나가는 모습은 유쾌한 웃음을 자아냈다. 
  
 이제 막 첫 삽을 뜬 ‘모던파머’. 앞으로가 더욱 기대되는 ‘모던파머’의 재미요소를 짚었다. 
  

▲ 4명의 청춘들, ‘하두록리’에 정착할 수 있을까

 록밴드 ‘엑셀런트 소울즈’의 멤버 4명 이민기(이홍기 분), 강혁(박민우 분), 유한철(이시언 분), 한기준(곽동연 분)은 ‘하두록리’라는 독특한 이름의 농촌에 내려온 첫 날부터 사고를 쳤다. 사과서리를 하다가 한인기(김병옥 분)에게 쫓겼고, 속옷차림으로 동네를 도망 다니다가 비닐하우스 꽃농사를 망치게 했고, 마을식수원에 오줌을 눴다가 또 한 번 홍역을 치렀다. 
  
 특히 이 말썽쟁이들은 하두록리의 마스코트인 ‘정2품록’의 후손 사슴 ‘꽃돌이’를 트랙터로 치어 기절시키는 초유의 사고을 냈다. 결국 2회 마지막 방송분에서는 ‘꽃돌이’를 대신해 4명이 데리고 간 야생사슴이 군수와 마을 주민들을 들이받는 대형사고를 쳤다. 
  
 마을을 쑥대밭으로 만들어버린 이들이 무사히 귀농프로젝트를 완성할 수 있을지, 마을 주민들과 잘 융화될 수 있을 지 주목된다. 
  

▲ 농사 초짜 청년들의 배추농사, 제대로 실현될까

 ‘엑셀런트 소울즈’의 멤버 넷이 귀농한 이유는 배추농사를 성공시켜 돈을 벌자는 것. 그렇게 돈을 벌어야 이들은 다시 록밴드로서 음악활동을 할 수 있다. 
  
 사채를 쓴 민기는 이를 멤버들에게조차 숨긴 채 배추농사로 끌어들였다. 배추값이 2년 주기로 등락과 폭등을 오간다는 일명 ‘2년 주기론’을 내세워 올해는 폭등시기라는 점을 강조, 모두를 데리고 하두록리로 내려왔다. 
  
 하지만 네 명 모두 배추농사에 대한 지식들이 전무하다. 급하게 휴대폰으로 인터넷을 확인하며 ‘고랑’, ‘두둑’, ‘거름’ 등의 단어와 배추심는 방법을 익혔지만, 이론과 실전은 다른 법. 과연 이들이 민기의 할머니가 남긴 만평이라는 넓은 땅에 순조롭게 배추농사를 지을 수 있을 지 궁금증을 자아낸다. 
  



이미지 확대하기


▲ 만화처럼 통통 튀는 새로운 드라마

 확실히 ‘모던파머’는 이제껏 봐온 드라마와는 다르다. 마치 만화를 보는 듯한 신선한 시도와 센스있는 재미가 녹아있다. 
  
 지난 2회 방송분에서 민기가 멤버들을 향해 하두록리를 설명할 때는 만화가 이말년의 임금과 사슴 웹툰이 등장했다. 남자 넷이 배추밭에서 배추농사에 대한 꿈에 부풀 때는, 하늘에서 배추가 떨어져 돈으로 변하는 CG가 사용됐고, 사람크기보다 큰 100원짜리 동전이 뒤로 밭 위를 굴러다니기도 했다. 그리고 윤희(이하늬 분)가 민기로부터 도망갈 때 탄 스쿠터는 ‘4885’라는 번호로 영화 ‘추적자’를 떠오르게 했다. 특히 2회 엔딩은 시간정지효과를 활용한 역대급 코믹 장면으로 화제를 모았다. 
  
 ‘모던파머’에서 또 어떤 통통 튀는 만화같은 장면들이 등장할지 지켜보는 재미가 쏠쏠한 예정이다. 
  
 SBS드라마의 한 관계자는 “‘모던파머’는 주말시간대 새롭게 시도하는 드라마로 시청자들께 드라마를 시청하는 또 다른 즐거움을 선사하고 있다”며 “과연 주인공들이 원하는 대로 우정을 지켜가면서 배추를 키우고, 또한 꿈과 사랑을 이루게 될지 앞으로 꼭 지켜봐달라”고 부탁했다. 
  
 농촌으로 귀농하게 된 네 명의 록밴드 멤버들의 유기농처럼 맑고 청정한 휴먼 코미디드라마 ‘모던파머’는 매주 토, 일요일 밤 8시 45분에 방송된다. 
  
 (SBS 통합온라인뉴스센터 강선애 기자)
 ",sbs
236,"'모던파머', 시간정지 어떻게? 역대급 코믹 엔딩의 비밀",https://news.sbs.co.kr/news/endPage.do?news_id=N1002646195&plink=SEARCH&cooper=SBSNEWSSEARCH,"
  SBS 주말미니 ‘모던파머’(극본 김기호, 연출 오진석)에서 선보인 개성있는 엔딩영상의 비밀이 밝혀졌다. 
  
 지난 19일 방송된 ‘모던 파머’ 2회에선 독특한 엔딩이 마지막을 장식했다. 남자주인공 네 명은 트랙터로 마을의 마스코트이자 ‘정이품록’ 후손인 사슴 ‘꽃돌이’를 치었다. 이들은 정신을 잃은 꽃돌이를 대신해 민기(이홍기 분)의 할머니 집에 있던 사슴을 군수 앞으로 데리고 갔지만, 그 사슴이 난동을 피우는 바람에 행사는 엉망진창이 되고 말았다. 
  
 사슴이 난동을 부리고, 이런 사슴을 피하려고 발버둥치는 마을주민들의 모습이 담긴 엔딩영상은 굉장히 인상적이었다. 시간이 정지된 듯 모든 인물들이 동작을 멈췄고, 저마다 개성 넘치는 표정과 몸짓으로 아비규환의 상황을 코믹하게 표현했다. 여기에 배경음악으로 루이 암스트롱(Louis Armstrong)의 명곡 ‘What a Wonderful World’가 흐르면서 드라마 사상 역대급 엔딩장면이 탄생됐다. 
  
 이는 오진석 PD를 비롯해 제작진이 내놓은 아이디어다. 이 장면의 촬영을 위해 파란옷을 입은 ‘블루맨’이 등장했고, 파란색 상자와 파란색 지팡이까지 동원됐다. 이후 오PD의 “큐”, “스톱”, “컷”을 오가는 사인에 따라 스테디캠이 일사분란하게 움직였고, 촬영장의 이홍기, 이시언, 박민우, 곽동연, 이한위, 김병옥, 김부선, 오영실, 서동원 등의 연기자들은 각자 가장 재미있는 포즈와 표정을 지어보였다. 
  



이미지 확대하기

무려 반나절이나 촬영된 이 장면은 CG 처리의 후반작업을 거쳐 ‘블루맨’들을 지워냈다. 이런 노력으로 인해 마치 SBS 드라마 ‘별에서 온 그대’의 도민준(김수현 분)의 시간정지 장치로 잘 알려진 ‘타임슬라이스’ 기법의 효과를 낼 수 있었던 것이다. 
  
 SBS 드라마의 한 관계자는 “2부 엔딩촬영은 오진석PD를 포함한 스태프와 연기자들 모두 심혈을 기울였던 장면”이라며 “촬영도중 웃음 때문에 NG가 났을 정도로 분위기가 최고였고, 방송직후 반응도 무척 뜨거워 모두들 흡족해 하고 있다”고 전했다. 
  
 한편, ‘청춘유기농드’를 표방하는 ‘모던파머’는 귀농한 네 명의 록밴드 멤버들의 유기농처럼 맑고 청정한 꿈과 사랑, 우정이야기를 유쾌하게 그려내는 드라마다. ‘모던파머’는 매주 주말 저녁 8시 45분에 방송된다. 
  
 (SBS 통합온라인뉴스센터 강선애 기자)
 ",sbs
237,"‘추격자 4885 등장’ 모던파머, 깨알 재미 선사",https://news.sbs.co.kr/news/endPage.do?news_id=N1002644610&plink=SEARCH&cooper=SBSNEWSSEARCH,"
  ‘모던파머’가 4885 패러디를 했다. 
  
 지난 18일 첫 방송된 SBS 주말미니시리즈 ‘모던파머’(극본 김기호, 연출 오진석)에 영화 ‘추격자’의 숫자조합인 ‘4885’가 등장했다. 
  
 윤희(이하늬 분)는 민기(이홍기 분)와 부딪히며 선글라스를 부러뜨린 후 순식간에 자신의 스쿠터를 타고서 줄행랑을 쳤다. 그 때 스쿠터 번호판에는 ‘4885’가 적혀 있었고, 이에 민기는 쓰러진 채 ‘4885’라고 외치면서 절규했던 것이다. 
  
 이 숫자조합은 영화 ‘추격자’에서 전직경찰인 엄중호(김윤석 분)이 연쇄살인범이었던 지영님(하정우 분)를 잡기위해 처음 등장했던 숫자로 유명하다. 엄중호는 영화 중간 중간에 ‘4885’를 언급하며 관객들에게 각인시켜왔다.  
  
 이후 ‘4885’는 수많은 프로그램에 패러디 돼 등장했고, 드라마에서는 주로 뺑소니 또는 살인범 등 범죄와 관련된 번호로 쓰이면서 유명해졌다. 
  
 2013년 드라마 ‘너의 목소리가 들려’에서는 날치기범이 탄 오토바이의 넘버로, 2014년에는 ‘신의 선물-14일’에서도 전직경찰인 연쇄살인범의 주요한 단서인 전화번호로, 그리고 ‘너희들은 포위됐다’에서도 뺑소니범의 차 넘버로 등장한 바 있다. 
  
 ‘모던파머’는 농촌으로 귀농하게 된 네 명의 록밴드 멤버들의 유기농처럼 맑고 청정한 꿈과 사랑, 우정 이야기를 유쾌하게 그려나가는 휴먼 코미디드라마. 매주 주말 밤 8시 45분 방송된다. 
  
 사진=SBS 
  
 (SBS 통합온라인뉴스센터 손재은 기자)
 ",sbs
238,"‘100% 실제 어투’ 모던파머 이홍기, 깨알 코믹 대사 퍼레이드",https://news.sbs.co.kr/news/endPage.do?news_id=N1002642938&plink=SEARCH&cooper=SBSNEWSSEARCH,"
  ‘모던파머’ 이홍기가 깨알 코믹 대사를 선보였다. 
  
 이홍기는 18일 첫 방송된 SBS 주말 특별기획 ‘모던파머’(극본 김기호, 연출 오진석)에서  록밴드 엑설런트 소울즈의 리더 이민기 역으로 분해 방송 2회 만에 코믹한 대사로 웃음을 빵빵 터뜨리며 눈도장을 단단히 찍었다. 
  
 이홍기는 극중 이민기가 엑설런트 소울즈 멤버들에게 귀농을 설득하는 장면에서 “히뜩히뜩하지?”라는 대사로 능청스러운 매력을 십분 드러냈다. 
  
 이민기가 농촌으로 내려가 예상과는 달리 시골의 냉혹한 현실을 맞닥뜨린 상황에서는 이홍기 특유의 억양을 살린 “괜찮아요~ 괜찮아요~”라는 대사로 단순 명쾌하고 낙천적인 캐릭터를 잘 표현해냈다. 
  
 이홍기의 소속사 FNC엔터테인먼트 측에 따르면 이홍기의 대사는 실제 자주 사용하는 말들이 반영 돼 사실적인 장면을 완성했다. 
  
 ‘모던파머’는 매주 토, 일요일 밤 8시 45분에 방송된다. 
  
 사진=SBS 캡처 
  
 (SBS 통합온라인뉴스센터 손재은 기자)
 ",sbs
239,"모던파머 박민우, 100% 유기농청년…엉뚱 꽃미남",https://news.sbs.co.kr/news/endPage.do?news_id=N1002641964&plink=SEARCH&cooper=SBSNEWSSEARCH,"
  ‘모던파머’ 박민우가 해맑은 유기농 청년으로 우여곡절 귀농생활을 시작했다. 
  
 박민우는 19일 SBS 주말미니시리즈 '모던파머‘(극본 김기호, 연출 오진석)에서 인생을 살아가는데 있어 가장 중요한 것이 '재미'라고 생각하는 재미지상주의자 강혁 역으로 분했다. 
  
 강혁(박민우 분)은 과거 한 팀을 이뤄 활동했던 록밴드 엑설런트 소울즈의 멤버들과 함께 하두록리로 향했다. 마을 이름을 보며 ""하드록리? 하드록? 하드락? 시골 마을 이름 치고는 꽤 아메리칸 스타일인데?""라고 한없이 맑게 말하며 해맑은 유기농 청년으로 거듭났다. 
  
 그런가 하면 강혁은 배추밭을 갈 때 필요한 트랙터를 빌리기 위해 지나가던 마을 주민인 황민구(박영수 분)에게 달려갔다. 이어 함박웃음을 지닌 얼굴로 “안녕하세요. 저희가 저기서 농사를 짓는데 트랙터 한 번만 빌려주세요”라고 말했다. 이내 강혁은 기쁜 얼굴을 한 채 제자리로 돌아왔고, “뭐래? 어떻게 빌렸어?”라는 기준(곽동연 분)의 질문에 순진무구하게 웃으며 “꺼지래”라고 엉뚱한 답변을 내놓아 웃음을 자아냈다. 
  
 박민우는 캐릭터 특유의 익살스러움과 재치 있는 면모를 잘 표현해내는 동시에 훈훈한 비주얼과 싱글벙글 꽃미소를 연신 선보여 극의 보는 재미를 더했다. 
  
 ‘모던파머’는 매주 토, 일요일 밤 8시 45분에 방송된다. 
  

 사진=SBS 캡처 
   (SBS 통합온라인뉴스센터 손재은 기자)
 ",sbs
240,"'모던파머' 박민우, 임팩트 있는 첫 등장! 지상파 첫 주연 신고식",https://news.sbs.co.kr/news/endPage.do?news_id=N1002640760&plink=SEARCH&cooper=SBSNEWSSEARCH,"
  배우 박민우가 지상파 첫 주연으로 성공적인 신고식을 알렸다. 
  
 SBS 새 미니드라마 '모던파머(극본 김기호, 연출 오진석)'에서 부유한 환경에서 자란 귀티 나는 외모의 소유자이자, ‘재미지상주의자’로 살아가는 '강혁'역을 맡은 그가 임팩트 있는 첫 등장을 한 것. 
  
 지난 방송에서 강혁(박민우 분)은 술에 취한 이민기(이홍기 분)를 리어카에 싣고 유한철(이시언 분), 한기준(곽동연 분)과 함께 공연장으로 끌고 가는 장면이 그려졌다. 
  
 그는 밴드 '엑설런트 소울즈'의 키보디스트로 무대에 서서 다른 멤버들과 함께 뜨거운 록공연을 펼치며 음악에 심취해 자유로우면서도 진지한 모습을 선보여 눈길을 사로잡았다. 
  
 7년 후, 아버지가 원장으로 있는 병원 내 인턴으로 일하던 강혁은 우연히 그 곳을 찾은 한철과 마주쳤다. 
  
 강혁은 그에게 밴드 멤버들 모두 재결합하여 귀농하기로 결심했다는 이야기를 듣고 잠시 고민에 잠기더니 ""그거 재미있겠는데? 같이 가자 친구야""라며 의사 가운을 벗어 던지며 귀농 여정에 합류해 시청자들의 기대감을 증폭시켰다. 
  
 이날 박민우는 짙은 스모키 메이크업에 강렬한 스타일링을 소화하며 록밴드 멤버로 완벽 분하는가 하면, 하얀 의사 가운을 스마트하게 소화해내며 시종일관 웃음을 잃지 않는 모습과 익살스러움을 과시해 앞으로 극 중 어떤 매력을 펼칠지 보는 이들에게 궁금증을 자아냈다. 
  
 이에 방송을 접한 네티즌들은 “박민우의 색다른 캐릭터 변신, 좋다”, “훈훈한 비주얼, 우월한 기럭지에 완전 심쿵”, ""록밴드의 귀농이라니 완전 기대만발"", “'모던파머' 진짜 기대되는 작품이 나타났다” 등의 반응을 보이고 있다. 
  
 한편, 유기농처럼 맑고 청정한 청춘들의 꿈과 사랑, 우정 이야기를 그려낼 SBS 주말 미니드라마 '모던파머' 2회는 오늘(19일) 밤 8시 45분에 방송된다. 
   (SBS 통합온라인뉴스센터 김재윤 선임기자) 
  
  
 ",sbs
241,"[김재윤의 비하인드] '모던파머', 기상천외한 관전포인트는 무엇?",https://news.sbs.co.kr/news/endPage.do?news_id=N1002640167&plink=SEARCH&cooper=SBSNEWSSEARCH,"
  SBS 새 주말미니드라마 ‘모던파머’(‘현대농부’, 극본 김기호, 연출 오진석)의 관전포인트 세 가지가 공개되었다. 
  


당신의 20대, 어땠습니까?

 ‘모던파머’는 농촌으로 귀농해 배추농사를 하게되는 20대 열혈청년 넷이 주인공이다. 친구사이인 이들은 20대초반 ‘엑셀런트 소울즈’라는 록밴드를 결성, 홍대일대를 주름잡았다. 
  
 하지만 7년이라는 시간이 지난 뒤 이들은 ‘고추축제’에서 공연하는 일인 밴드, 그리고 병원장의 아들이자 인턴의사, 그리고 계약직직원, 고시생으로 변신한다. 
  
 공교롭게도 이들이 가진 직업은 취업을 원하는 20대 청춘들의 실제 모습이기도 하다. 또한, 동시에 도시생활에 지쳐 어디론가 떠나고싶어하는 청춘들에게 희망을 주는 캐릭터들이다. 
  
 이런 캐릭터 설정은 또래 시청자들과 이들같은 자녀를 둔 부모들에게 많은 공감을 불러일으킨다. 
  


대한민국의 귀농, 귀촌 열풍 담았다!

 현재 대한민국에서는 귀농, 귀촌이 점점 늘고 있다. 농림축산식품부가 2014년 3월 20일에 발표한 '귀농,귀촌 현황'에 따르면 2013년 귀농, 귀촌 인구는 모두 5만 6,267명으로, 지난 2012년 4만7,322명에 비해 18.9% 증가했다. 
  
 특히, 도시에 살고 있는 40대 이하 귀농, 귀촌 가구 수는 지난 2010년 1,841호에서 지난해는 1만2,318호로 무려 6.7배나 늘었다. 
  
 지금 이시간에도 수많은 도시인들이 농촌에 대한 판타지와 함께 귀농관련 온라인 커뮤니티를 접속중이다. ‘모던파머’는 이런 귀농열풍을 본격적으로 다루면서 도시인이 가진 농촌에 대한 환상, 그리고 도시인과 현지인간에 초반 생기게 되는 마찰 등도 좌충우돌 에피소드를 통해 현실감있게 그려간다. 
  


화려한 제작진과 연기자의 ‘특급’ 의기투합

 ‘모던파머’는 화려한 제작진을 자랑한다. 우선 시트콤 ‘연인들’과 ‘논스톱’,‘안녕프란체스카’,‘김치치즈 스마일’, 특히 ‘푸른거탑’을 집필해 오며 강력한 웃음을 장착한 김기호 작가와 ‘결혼의 여신’연출, 그리고 ‘파리의 연인’, ‘찬란한 유산’, ‘프라하의 연인’에 참여했던 오진석 감독이 의기투합했다. 
  
 여기에 아역연기자 출신이자 인기그룹 ‘FT아일랜드’의 멤버 이홍기와 미스코리아 출신으로 ‘한밤의 TV연예’ MC출신인 이하늬, 그리고 중국에서 ‘핫’하게 떠오르며 예능 ‘룸메이트’도 접수한 박민우, 최근 인기몰이중인 영화 ‘나의 사랑 나의신부’등에서 존재감 연기를 펼친 이시언, ‘장옥정’의 아역에서 성장한 곽동연 등이 주인공으로 활약하며 온몸을 던지는 열연을 선보인다. 
  
 이외에도 인기걸그룹 ‘AOA'의 권민아, 그리고 한주현, 한보름에 이한위, 이일화, 김병옥, 서동원, 김부선, 오성실, 정시아 등 대중적인 인기와 더불어 탄탄한 연기력을 자랑하는 연기자들이 대거 출연해 가상의 공간인 ’하두록리‘에서 펼쳐질 농촌생활을 코믹하게 연기한다. 
  
 이에 SBS 드라마 관계자는 “‘모던파머’는 주말드라마사상 가장 파격적인 드라마로 기록될 만큼 기상천외한 재미를 안길 것”이라며 “특히, 대중들에게 검증된 연기자들이 귀농열풍에 대한 솔직한 이야기, 그리고 남녀간의 사랑이 이뤄지는 독특한 에피소드도 많은 시청자들에게 웃음을 선사하게 된다”고 소개했다. 
  
 이처럼 본격 ‘청춘유기농드’를 표방한 ‘모던 파머’는 농촌으로 귀농하게 된 록밴드 멤버들의 유기농처럼 맑고 청정한 꿈과 사랑, 우정이야기를 유쾌하게 그려나가는 휴먼 코미디드라마로 오늘(18일) 밤 8시 45분 첫방송된다. 
  
 (SBS 통합온라인뉴스센터 김재윤 기자) 
     
 ",sbs
